palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
veia,"['vei', 'a']",vei·a,nome feminino,"['vˈej', 'ɐ']",vˈej.ɐ,2,penultima,,vˈej,ɐ
veiculação,"['vei', 'cu', 'la', 'ção']",vei·cu·la·ção,nome feminino,"['vej', 'ku', 'la', 'sˈɐ̃w']",vej.ku.la.sˈɐ̃w,1,ultima,ku,la,sˈɐ̃w
veiculador,"['vei', 'cu', 'la', 'dor']",vei·cu·la·dor,adjetivo,"['vej', 'ku', 'la', 'dˈo']",vej.ku.la.dˈo,1,ultima,ku,la,dˈo
veiculador,"['vei', 'cu', 'la', 'dor']",vei·cu·la·dor,nome masculino,"['vej', 'ku', 'la', 'dˈo']",vej.ku.la.dˈo,1,ultima,ku,la,dˈo
veicular,"['vei', 'cu', 'lar']",vei·cu·lar,adjetivo,"['vej', 'ku', 'lˈa']",vej.ku.lˈa,1,ultima,vej,ku,lˈa
veicular,"['vei', 'cu', 'lar']",vei·cu·lar,verbo,"['vej', 'ku', 'lˈa']",vej.ku.lˈa,1,ultima,vej,ku,lˈa
veículo,"['ve', 'í', 'cu', 'lo']",ve·í·cu·lo,nome masculino,"['ve', 'ˈi', 'ku', 'lʊ']",ve.ˈi.ku.lʊ,3,antepenultima,ˈi,ku,lʊ
veiga,"['vei', 'ga']",vei·ga,nome feminino,"['vˈej', 'gɐ']",vˈej.gɐ,2,penultima,,vˈej,gɐ
veio,"['vei', 'o']",vei·o,nome masculino,"['vˈej', 'ʊ']",vˈej.ʊ,2,penultima,,vˈej,ʊ
veiro,"['vei', 'ro']",vei·ro,nome masculino,"['vˈej', 'ɾʊ']",vˈej.ɾʊ,2,penultima,,vˈej,ɾʊ
vela,"['ve', 'la']",ve·la,nome feminino,"['vˈɛ', 'lɐ']",vˈɛ.lɐ,2,penultima,,vˈɛ,lɐ
velada,"['ve', 'la', 'da']",ve·la·da,nome feminino,"['ve', 'lˈa', 'dɐ']",ve.lˈa.dɐ,2,penultima,ve,lˈa,dɐ
veladamente,"['ve', 'la', 'da', 'men', 'te']",ve·la·da·men·te,advérbio,"['ve', 'la', 'dã', 'mˈẽ', 'tʃɪ']",ve.la.dã.mˈẽ.tʃɪ,2,penultima,dã,mˈẽ,tʃɪ
velado,"['ve', 'la', 'do']",ve·la·do,adjetivo,"['ve', 'lˈa', 'dʊ']",ve.lˈa.dʊ,2,penultima,ve,lˈa,dʊ
velador,"['ve', 'la', 'dor']",ve·la·dor,adjetivo,"['ve', 'la', 'dˈo']",ve.la.dˈo,1,ultima,ve,la,dˈo
veladora,"['ve', 'la', 'do', 'ra']",ve·la·do·ra,nome feminino,"['ve', 'la', 'dˈo', 'ɾɐ']",ve.la.dˈo.ɾɐ,2,penultima,la,dˈo,ɾɐ
velame,"['ve', 'la', 'me']",ve·la·me,nome masculino,"['ve', 'lˈɐ̃', 'mɪ']",ve.lˈɐ̃.mɪ,2,penultima,ve,lˈɐ̃,mɪ
velar,"['ve', 'lar']",ve·lar,verbo,"['ve', 'lˈa']",ve.lˈa,1,ultima,,ve,lˈa
velar,"['ve', 'lar']",ve·lar,nome feminino,"['ve', 'lˈa']",ve.lˈa,1,ultima,,ve,lˈa
velar,"['ve', 'lar']",ve·lar,adjetivo,"['ve', 'lˈa']",ve.lˈa,1,ultima,,ve,lˈa
velatura,"['ve', 'la', 'tu', 'ra']",ve·la·tu·ra,nome feminino,"['ve', 'la', 'tˈu', 'ɾɐ']",ve.la.tˈu.ɾɐ,2,penultima,la,tˈu,ɾɐ
velcro,"['vel', 'cro']",vel·cro,nome masculino,"['vˈɛw', 'kɾʊ']",vˈɛw.kɾʊ,2,penultima,,vˈɛw,kɾʊ
veleidade,"['ve', 'lei', 'da', 'de']",ve·lei·da·de,nome feminino,"['ve', 'lej', 'dˈa', 'dʒɪ']",ve.lej.dˈa.dʒɪ,2,penultima,lej,dˈa,dʒɪ
veleiro,"['ve', 'lei', 'ro']",ve·lei·ro,nome masculino,"['ve', 'lˈej', 'ɾʊ']",ve.lˈej.ɾʊ,2,penultima,ve,lˈej,ɾʊ
veleiro,"['ve', 'lei', 'ro']",ve·lei·ro,adjetivo,"['ve', 'lˈej', 'ɾʊ']",ve.lˈej.ɾʊ,2,penultima,ve,lˈej,ɾʊ
velejador,"['ve', 'le', 'ja', 'dor']",ve·le·ja·dor,adjetivo,"['ve', 'le', 'ʒa', 'dˈo']",ve.le.ʒa.dˈo,1,ultima,le,ʒa,dˈo
velejador,"['ve', 'le', 'ja', 'dor']",ve·le·ja·dor,nome masculino,"['ve', 'le', 'ʒa', 'dˈo']",ve.le.ʒa.dˈo,1,ultima,le,ʒa,dˈo
velejar,"['ve', 'le', 'jar']",ve·le·jar,verbo,"['ve', 'le', 'ʒˈa']",ve.le.ʒˈa,1,ultima,ve,le,ʒˈa
veleta,"['ve', 'le', 'ta']",ve·le·ta,nome feminino,"['ve', 'lˈe', 'tɐ']",ve.lˈe.tɐ,2,penultima,ve,lˈe,tɐ
velha,"['ve', 'lha']",ve·lha,nome feminino,"['vˈɛ', 'ʎɐ']",vˈɛ.ʎɐ,2,penultima,,vˈɛ,ʎɐ
velhaca,"['ve', 'lha', 'ca']",ve·lha·ca,nome feminino,"['vɛ', 'ʎˈa', 'kɐ']",vɛ.ʎˈa.kɐ,2,penultima,vɛ,ʎˈa,kɐ
velhacamente,"['ve', 'lha', 'ca', 'men', 'te']",ve·lha·ca·men·te,advérbio,"['ve', 'ʎa', 'kã', 'mˈẽ', 'tʃɪ']",ve.ʎa.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
velhacaria,"['ve', 'lha', 'ca', 'ri', 'a']",ve·lha·ca·ri·a,nome feminino,"['ve', 'ʎa', 'ka', 'ɾˈi', 'ɐ']",ve.ʎa.ka.ɾˈi.ɐ,2,penultima,ka,ɾˈi,ɐ
velhaco,"['ve', 'lha', 'co']",ve·lha·co,adjetivo,"['ve', 'ʎˈa', 'kʊ']",ve.ʎˈa.kʊ,2,penultima,ve,ʎˈa,kʊ
velhaco,"['ve', 'lha', 'co']",ve·lha·co,nome masculino,"['ve', 'ʎˈa', 'kʊ']",ve.ʎˈa.kʊ,2,penultima,ve,ʎˈa,kʊ
velhada,"['ve', 'lha', 'da']",ve·lha·da,nome feminino,"['vɛ', 'ʎˈa', 'dɐ']",vɛ.ʎˈa.dɐ,2,penultima,vɛ,ʎˈa,dɐ
velharia,"['ve', 'lha', 'ri', 'a']",ve·lha·ri·a,nome feminino,"['ve', 'ʎa', 'ɾˈi', 'ɐ']",ve.ʎa.ɾˈi.ɐ,2,penultima,ʎa,ɾˈi,ɐ
velhice,"['ve', 'lhi', 'ce']",ve·lhi·ce,nome feminino,"['ve', 'ʎˈi', 'sɪ']",ve.ʎˈi.sɪ,2,penultima,ve,ʎˈi,sɪ
velhinha,"['ve', 'lhi', 'nha']",ve·lhi·nha,nome feminino,"['ve', 'ʎˈĩ', 'ɲɐ']",ve.ʎˈĩ.ɲɐ,2,penultima,ve,ʎˈĩ,ɲɐ
velhinho,"['ve', 'lhi', 'nho']",ve·lhi·nho,adjetivo,"['ve', 'ʎˈĩ', 'ɲʊ']",ve.ʎˈĩ.ɲʊ,2,penultima,ve,ʎˈĩ,ɲʊ
velhinho,"['ve', 'lhi', 'nho']",ve·lhi·nho,nome masculino,"['ve', 'ʎˈĩ', 'ɲʊ']",ve.ʎˈĩ.ɲʊ,2,penultima,ve,ʎˈĩ,ɲʊ
velho,"['ve', 'lho']",ve·lho,adjetivo,"['vˈɛ', 'ʎʊ']",vˈɛ.ʎʊ,2,penultima,,vˈɛ,ʎʊ
velho,"['ve', 'lho']",ve·lho,nome masculino,"['vˈɛ', 'ʎʊ']",vˈɛ.ʎʊ,2,penultima,,vˈɛ,ʎʊ
velhote,"['ve', 'lho', 'te']",ve·lho·te,nome masculino,"['ve', 'ʎˈɔ', 'tʃɪ']",ve.ʎˈɔ.tʃɪ,2,penultima,ve,ʎˈɔ,tʃɪ
velhote,"['ve', 'lho', 'te']",ve·lho·te,adjetivo,"['ve', 'ʎˈɔ', 'tʃɪ']",ve.ʎˈɔ.tʃɪ,2,penultima,ve,ʎˈɔ,tʃɪ
velinha,"['ve', 'li', 'nha']",ve·li·nha,nome feminino,"['ve', 'lˈĩ', 'ɲɐ']",ve.lˈĩ.ɲɐ,2,penultima,ve,lˈĩ,ɲɐ
velo,"['ve', 'lo']",ve·lo,nome masculino,"['vˈɛ', 'lʊ']",vˈɛ.lʊ,2,penultima,,vˈɛ,lʊ
velocidade,"['ve', 'lo', 'ci', 'da', 'de']",ve·lo·ci·da·de,nome feminino,"['ve', 'lo', 'si', 'dˈa', 'dʒɪ']",ve.lo.si.dˈa.dʒɪ,2,penultima,si,dˈa,dʒɪ
velocímetro,"['ve', 'lo', 'cí', 'me', 'tro']",ve·lo·cí·me·tro,nome masculino,"['ve', 'lo', 'sˈĩ', 'me', 'tɾʊ']",ve.lo.sˈĩ.me.tɾʊ,3,antepenultima,sˈĩ,me,tɾʊ
velocípede,"['ve', 'lo', 'cí', 'pe', 'de']",ve·lo·cí·pe·de,adjetivo,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",ve.lo.sˈi.pe.dʒɪ,3,antepenultima,sˈi,pe,dʒɪ
velocípede,"['ve', 'lo', 'cí', 'pe', 'de']",ve·lo·cí·pe·de,nome masculino,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",ve.lo.sˈi.pe.dʒɪ,3,antepenultima,sˈi,pe,dʒɪ
velocipedia,"['ve', 'lo', 'ci', 'pe', 'di', 'a']",ve·lo·ci·pe·di·a,nome feminino,"['ve', 'lo', 'si', 'pe', 'dʒˈi', 'ɐ']",ve.lo.si.pe.dʒˈi.ɐ,2,penultima,pe,dʒˈi,ɐ
velocipédico,"['ve', 'lo', 'ci', 'pé', 'di', 'co']",ve·lo·ci·pé·di·co,adjetivo,"['ve', 'lo', 'si', 'pˈɛ', 'dʒi', 'kʊ']",ve.lo.si.pˈɛ.dʒi.kʊ,3,antepenultima,pˈɛ,dʒi,kʊ
velocíssimo,"['ve', 'lo', 'cís', 'si', 'mo']",ve·lo·cís·si·mo,adjetivo,"['ve', 'lo', 'sˈi', 'sĩ', 'mʊ']",ve.lo.sˈi.sĩ.mʊ,3,antepenultima,sˈi,sĩ,mʊ
velocista,"['ve', 'lo', 'cis', 'ta']",ve·lo·cis·ta,nome masculino,"['ve', 'lo', 'sˈiʃ', 'tɐ']",ve.lo.sˈiʃ.tɐ,2,penultima,lo,sˈiʃ,tɐ
velocista,"['ve', 'lo', 'cis', 'ta']",ve·lo·cis·ta,nome feminino,"['ve', 'lo', 'sˈiʃ', 'tɐ']",ve.lo.sˈiʃ.tɐ,2,penultima,lo,sˈiʃ,tɐ
velódromo,"['ve', 'ló', 'dro', 'mo']",ve·ló·dro·mo,nome masculino,"['ve', 'lˈɔ', 'dɾõ', 'mʊ']",ve.lˈɔ.dɾõ.mʊ,3,antepenultima,lˈɔ,dɾõ,mʊ
velório,"['ve', 'ló', 'ri', 'o']",ve·ló·ri·o,nome masculino,"['ve', 'lˈɔ', 'ɾjʊ']",ve.lˈɔ.ɾjʊ,3,antepenultima,ve,lˈɔ,ɾjʊ
veloso,"['ve', 'lo', 'so']",ve·lo·so,adjetivo,"['ve', 'lˈo', 'zʊ']",ve.lˈo.zʊ,2,penultima,ve,lˈo,zʊ
veloz,"['ve', 'loz']",ve·loz,adjetivo,"['ve', 'lˈɔʃ']",ve.lˈɔʃ,1,ultima,,ve,lˈɔʃ
velozmente,"['ve', 'loz', 'men', 'te']",ve·loz·men·te,advérbio,"['ve', 'loʒ', 'mˈẽ', 'tʃɪ']",ve.loʒ.mˈẽ.tʃɪ,2,penultima,loʒ,mˈẽ,tʃɪ
veludo,"['ve', 'lu', 'do']",ve·lu·do,nome masculino,"['ve', 'lˈu', 'dʊ']",ve.lˈu.dʊ,2,penultima,ve,lˈu,dʊ
veludo,"['ve', 'lu', 'do']",ve·lu·do,adjetivo,"['ve', 'lˈu', 'dʊ']",ve.lˈu.dʊ,2,penultima,ve,lˈu,dʊ
venal,"['ve', 'nal']",ve·nal,adjetivo,"['vẽ', 'nˈaw']",vẽ.nˈaw,1,ultima,,vẽ,nˈaw
venalidade,"['ve', 'na', 'li', 'da', 'de']",ve·na·li·da·de,nome feminino,"['vẽ', 'na', 'li', 'dˈa', 'dʒɪ']",vẽ.na.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
venalmente,"['ve', 'nal', 'men', 'te']",ve·nal·men·te,advérbio,"['vẽ', 'naw', 'mˈẽ', 'tʃɪ']",vẽ.naw.mˈẽ.tʃɪ,2,penultima,naw,mˈẽ,tʃɪ
venatório,"['ve', 'na', 'tó', 'ri', 'o']",ve·na·tó·ri·o,adjetivo,"['vẽ', 'na', 'tˈɔ', 'ɾjʊ']",vẽ.na.tˈɔ.ɾjʊ,3,antepenultima,na,tˈɔ,ɾjʊ
vencedor,"['ven', 'ce', 'dor']",ven·ce·dor,nome masculino,"['vẽ', 'se', 'dˈo']",vẽ.se.dˈo,1,ultima,vẽ,se,dˈo
vencedor,"['ven', 'ce', 'dor']",ven·ce·dor,adjetivo,"['vẽ', 'se', 'dˈo']",vẽ.se.dˈo,1,ultima,vẽ,se,dˈo
vencedora,"['ven', 'ce', 'do', 'ra']",ven·ce·do·ra,nome feminino,"['vẽ', 'se', 'dˈo', 'ɾɐ']",vẽ.se.dˈo.ɾɐ,2,penultima,se,dˈo,ɾɐ
vencer,"['ven', 'cer']",ven·cer,verbo,"['vẽ', 'sˈe']",vẽ.sˈe,1,ultima,,vẽ,sˈe
vencida,"['ven', 'ci', 'da']",ven·ci·da,nome feminino,"['vẽ', 'sˈi', 'dɐ']",vẽ.sˈi.dɐ,2,penultima,vẽ,sˈi,dɐ
vencido,"['ven', 'ci', 'do']",ven·ci·do,adjetivo,"['vẽ', 'sˈi', 'dʊ']",vẽ.sˈi.dʊ,2,penultima,vẽ,sˈi,dʊ
vencido,"['ven', 'ci', 'do']",ven·ci·do,nome masculino,"['vẽ', 'sˈi', 'dʊ']",vẽ.sˈi.dʊ,2,penultima,vẽ,sˈi,dʊ
vencimento,"['ven', 'ci', 'men', 'to']",ven·ci·men·to,nome masculino,"['vẽ', 'sĩ', 'mˈẽ', 'tʊ']",vẽ.sĩ.mˈẽ.tʊ,2,penultima,sĩ,mˈẽ,tʊ
venda,"['ven', 'da']",ven·da,nome feminino,"['vˈẽ', 'dɐ']",vˈẽ.dɐ,2,penultima,,vˈẽ,dɐ
vendado,"['ven', 'da', 'do']",ven·da·do,adjetivo,"['vẽ', 'dˈa', 'dʊ']",vẽ.dˈa.dʊ,2,penultima,vẽ,dˈa,dʊ
vendagem,"['ven', 'da', 'gem']",ven·da·gem,nome feminino,"['vẽ', 'dˈa', 'ʒẽj']",vẽ.dˈa.ʒẽj,2,penultima,vẽ,dˈa,ʒẽj
vendar,"['ven', 'dar']",ven·dar,verbo,"['vẽ', 'dˈa']",vẽ.dˈa,1,ultima,,vẽ,dˈa
vendaval,"['ven', 'da', 'val']",ven·da·val,nome masculino,"['vẽ', 'da', 'vˈaw']",vẽ.da.vˈaw,1,ultima,vẽ,da,vˈaw
vendável,"['ven', 'dá', 'vel']",ven·dá·vel,adjetivo,"['vẽ', 'dˈa', 'vew']",vẽ.dˈa.vew,2,penultima,vẽ,dˈa,vew
vendedeira,"['ven', 'de', 'dei', 'ra']",ven·de·dei·ra,nome feminino,"['vẽ', 'de', 'dˈej', 'ɾɐ']",vẽ.de.dˈej.ɾɐ,2,penultima,de,dˈej,ɾɐ
vendedor,"['ven', 'de', 'dor']",ven·de·dor,adjetivo,"['vẽ', 'de', 'dˈo']",vẽ.de.dˈo,1,ultima,vẽ,de,dˈo
vendedor,"['ven', 'de', 'dor']",ven·de·dor,nome masculino,"['vẽ', 'de', 'dˈo']",vẽ.de.dˈo,1,ultima,vẽ,de,dˈo
vendedora,"['ven', 'de', 'do', 'ra']",ven·de·do·ra,nome feminino,"['vẽ', 'de', 'dˈo', 'ɾɐ']",vẽ.de.dˈo.ɾɐ,2,penultima,de,dˈo,ɾɐ
vender,"['ven', 'der']",ven·der,verbo,"['vẽ', 'dˈe']",vẽ.dˈe,1,ultima,,vẽ,dˈe
vendeta,"['ven', 'de', 'ta']",ven·de·ta,nome feminino,"['vẽ', 'dˈe', 'tɐ']",vẽ.dˈe.tɐ,2,penultima,vẽ,dˈe,tɐ
vendida,"['ven', 'di', 'da']",ven·di·da,nome feminino,"['vẽ', 'dʒˈi', 'dɐ']",vẽ.dʒˈi.dɐ,2,penultima,vẽ,dʒˈi,dɐ
vendido,"['ven', 'di', 'do']",ven·di·do,adjetivo,"['vẽ', 'dʒˈi', 'dʊ']",vẽ.dʒˈi.dʊ,2,penultima,vẽ,dʒˈi,dʊ
vendido,"['ven', 'di', 'do']",ven·di·do,nome masculino,"['vẽ', 'dʒˈi', 'dʊ']",vẽ.dʒˈi.dʊ,2,penultima,vẽ,dʒˈi,dʊ
vendilhão,"['ven', 'di', 'lhão']",ven·di·lhão,nome masculino,"['vẽ', 'dʒi', 'ʎˈɐ̃w']",vẽ.dʒi.ʎˈɐ̃w,1,ultima,vẽ,dʒi,ʎˈɐ̃w
veneno,"['ve', 'ne', 'no']",ve·ne·no,nome masculino,"['vẽ', 'nˈɛ̃', 'nʊ']",vẽ.nˈɛ̃.nʊ,2,penultima,vẽ,nˈɛ̃,nʊ
venenosamente,"['ve', 'ne', 'no', 'sa', 'men', 'te']",ve·ne·no·sa·men·te,advérbio,"['vẽ', 'nẽ', 'nɔ', 'zã', 'mˈẽ', 'tʃɪ']",vẽ.nẽ.nɔ.zã.mˈẽ.tʃɪ,2,penultima,zã,mˈẽ,tʃɪ
venenoso,"['ve', 'ne', 'no', 'so']",ve·ne·no·so,adjetivo,"['vẽ', 'nẽ', 'nˈo', 'zʊ']",vẽ.nẽ.nˈo.zʊ,2,penultima,nẽ,nˈo,zʊ
venera,"['ve', 'ne', 'ra']",ve·ne·ra,nome feminino,"['vẽ', 'nˈɛ', 'ɾɐ']",vẽ.nˈɛ.ɾɐ,2,penultima,vẽ,nˈɛ,ɾɐ
veneração,"['ve', 'ne', 'ra', 'ção']",ve·ne·ra·ção,nome feminino,"['vẽ', 'ne', 'ɾa', 'sˈɐ̃w']",vẽ.ne.ɾa.sˈɐ̃w,1,ultima,ne,ɾa,sˈɐ̃w
veneradamente,"['ve', 'ne', 'ra', 'da', 'men', 'te']",ve·ne·ra·da·men·te,advérbio,"['vẽ', 'ne', 'ɾa', 'dã', 'mˈẽ', 'tʃɪ']",vẽ.ne.ɾa.dã.mˈẽ.tʃɪ,2,penultima,dã,mˈẽ,tʃɪ
venerado,"['ve', 'ne', 'ra', 'do']",ve·ne·ra·do,adjetivo,"['vẽ', 'ne', 'ɾˈa', 'dʊ']",vẽ.ne.ɾˈa.dʊ,2,penultima,ne,ɾˈa,dʊ
venerador,"['ve', 'ne', 'ra', 'dor']",ve·ne·ra·dor,adjetivo,"['vẽ', 'ne', 'ɾa', 'dˈo']",vẽ.ne.ɾa.dˈo,1,ultima,ne,ɾa,dˈo
venerador,"['ve', 'ne', 'ra', 'dor']",ve·ne·ra·dor,nome masculino,"['vẽ', 'ne', 'ɾa', 'dˈo']",vẽ.ne.ɾa.dˈo,1,ultima,ne,ɾa,dˈo
venerando,"['ve', 'ne', 'ran', 'do']",ve·ne·ran·do,adjetivo,"['vẽ', 'ne', 'ɾˈɐ̃', 'dʊ']",vẽ.ne.ɾˈɐ̃.dʊ,2,penultima,ne,ɾˈɐ̃,dʊ
venerar,"['ve', 'ne', 'rar']",ve·ne·rar,verbo,"['vẽ', 'ne', 'ɾˈa']",vẽ.ne.ɾˈa,1,ultima,vẽ,ne,ɾˈa
venerável,"['ve', 'ne', 'rá', 'vel']",ve·ne·rá·vel,adjetivo,"['vẽ', 'ne', 'ɾˈa', 'vew']",vẽ.ne.ɾˈa.vew,2,penultima,ne,ɾˈa,vew
venerável,"['ve', 'ne', 'rá', 'vel']",ve·ne·rá·vel,nome masculino,"['vẽ', 'ne', 'ɾˈa', 'vew ou vẽ', 'ne', 'ɾˈa', 'vew']",vẽ.ne.ɾˈa.vew ou vẽ.ne.ɾˈa.vew,2,penultima,ne,ɾˈa,vew
veneravelmente,"['ve', 'ne', 'ra', 'vel', 'men', 'te']",ve·ne·ra·vel·men·te,advérbio,"['vẽ', 'ne', 'ɾa', 'vew', 'mˈẽ', 'tʃɪ']",vẽ.ne.ɾa.vew.mˈẽ.tʃɪ,2,penultima,vew,mˈẽ,tʃɪ
venéreo,"['ve', 'né', 're', 'o']",ve·né·re·o,adjetivo,"['vẽ', 'nˈɛ', 'ɾjʊ']",vẽ.nˈɛ.ɾjʊ,3,antepenultima,vẽ,nˈɛ,ɾjʊ
venéreo,"['ve', 'né', 're', 'o']",ve·né·re·o,nome masculino,"['vẽ', 'nˈɛ', 'ɾjʊ']",vẽ.nˈɛ.ɾjʊ,3,antepenultima,vẽ,nˈɛ,ɾjʊ
venereologia,"['ve', 'ne', 're', 'o', 'lo', 'gi', 'a']",ve·ne·re·o·lo·gi·a,nome feminino,"['vẽ', 'ne', 'ɾjo', 'lo', 'ʒˈi', 'ɐ']",vẽ.ne.ɾjo.lo.ʒˈi.ɐ,2,penultima,lo,ʒˈi,ɐ
veneta,"['ve', 'ne', 'ta']",ve·ne·ta,nome feminino,"['vẽ', 'nˈe', 'tɐ']",vẽ.nˈe.tɐ,2,penultima,vẽ,nˈe,tɐ
véneto,"['vé', 'ne', 'to']",vé·ne·to,adjetivo,"['vˈɛ̃', 'ne', 'tʊ']",vˈɛ̃.ne.tʊ,3,antepenultima,vˈɛ̃,ne,tʊ
veneziana,"['ve', 'ne', 'zi', 'a', 'na']",ve·ne·zi·a·na,nome feminino,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nɐ']",vẽ.ne.zi.ˈɐ̃.nɐ,2,penultima,zi,ˈɐ̃,nɐ
veneziano,"['ve', 'ne', 'zi', 'a', 'no']",ve·ne·zi·a·no,nome masculino,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",vẽ.ne.zi.ˈɐ̃.nʊ,2,penultima,zi,ˈɐ̃,nʊ
veneziano,"['ve', 'ne', 'zi', 'a', 'no']",ve·ne·zi·a·no,adjetivo,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",vẽ.ne.zi.ˈɐ̃.nʊ,2,penultima,zi,ˈɐ̃,nʊ
venezuelano,"['ve', 'ne', 'zu', 'e', 'la', 'no']",ve·ne·zu·e·la·no,adjetivo,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",vẽ.ne.zu.e.lˈɐ̃.nʊ,2,penultima,e,lˈɐ̃,nʊ
venezuelano,"['ve', 'ne', 'zu', 'e', 'la', 'no']",ve·ne·zu·e·la·no,nome masculino,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",vẽ.ne.zu.e.lˈɐ̃.nʊ,2,penultima,e,lˈɐ̃,nʊ
vénia,"['vé', 'ni', 'a']",vé·ni·a,nome feminino,"['vˈɛ̃', 'njɐ']",vˈɛ̃.njɐ,3,antepenultima,,vˈɛ̃,njɐ
veniaga,"['ve', 'ni', 'a', 'ga']",ve·ni·a·ga,nome feminino,"['vẽ', 'ni', 'ˈa', 'gɐ']",vẽ.ni.ˈa.gɐ,2,penultima,ni,ˈa,gɐ
veniagar,"['ve', 'ni', 'a', 'gar']",ve·ni·a·gar,verbo,"['vẽ', 'ni', 'a', 'gˈa']",vẽ.ni.a.gˈa,1,ultima,ni,a,gˈa
venial,"['ve', 'ni', 'al']",ve·ni·al,adjetivo,"['vẽ', 'ni', 'ˈaw']",vẽ.ni.ˈaw,1,ultima,vẽ,ni,ˈaw
venialidade,"['ve', 'ni', 'a', 'li', 'da', 'de']",ve·ni·a·li·da·de,nome feminino,"['vẽ', 'ni', 'a', 'li', 'dˈa', 'dʒɪ']",vẽ.ni.a.li.dˈa.dʒɪ,2,penultima,li,dˈa,dʒɪ
venialmente,"['ve', 'ni', 'al', 'men', 'te']",ve·ni·al·men·te,advérbio,"['vẽ', 'ni', 'aw', 'mˈẽ', 'tʃɪ']",vẽ.ni.aw.mˈẽ.tʃɪ,2,penultima,aw,mˈẽ,tʃɪ
venoso,"['ve', 'no', 'so']",ve·no·so,adjetivo,"['vẽ', 'nˈo', 'zʊ']",vẽ.nˈo.zʊ,2,penultima,vẽ,nˈo,zʊ
venta,"['ven', 'ta']",ven·ta,nome feminino,"['vˈẽ', 'tɐ']",vˈẽ.tɐ,2,penultima,,vˈẽ,tɐ
ventania,"['ven', 'ta', 'ni', 'a']",ven·ta·ni·a,nome feminino,"['vẽ', 'tã', 'nˈi', 'ɐ']",vẽ.tã.nˈi.ɐ,2,penultima,tã,nˈi,ɐ
ventar,"['ven', 'tar']",ven·tar,verbo,"['vẽ', 'tˈa']",vẽ.tˈa,1,ultima,,vẽ,tˈa
ventarola,"['ven', 'ta', 'ro', 'la']",ven·ta·ro·la,nome feminino,"['vẽ', 'ta', 'ɾˈɔ', 'lɐ']",vẽ.ta.ɾˈɔ.lɐ,2,penultima,ta,ɾˈɔ,lɐ
ventilação,"['ven', 'ti', 'la', 'ção']",ven·ti·la·ção,nome feminino,"['vẽ', 'tʃi', 'la', 'sˈɐ̃w']",vẽ.tʃi.la.sˈɐ̃w,1,ultima,tʃi,la,sˈɐ̃w
ventilado,"['ven', 'ti', 'la', 'do']",ven·ti·la·do,adjetivo,"['vẽ', 'tʃi', 'lˈa', 'dʊ']",vẽ.tʃi.lˈa.dʊ,2,penultima,tʃi,lˈa,dʊ
ventilador,"['ven', 'ti', 'la', 'dor']",ven·ti·la·dor,nome masculino,"['vẽ', 'tʃi', 'la', 'dˈo']",vẽ.tʃi.la.dˈo,1,ultima,tʃi,la,dˈo
ventilador,"['ven', 'ti', 'la', 'dor']",ven·ti·la·dor,adjetivo,"['vẽ', 'tʃi', 'la', 'dˈo']",vẽ.tʃi.la.dˈo,1,ultima,tʃi,la,dˈo
ventilar,"['ven', 'ti', 'lar']",ven·ti·lar,verbo,"['vẽ', 'tʃi', 'lˈa']",vẽ.tʃi.lˈa,1,ultima,vẽ,tʃi,lˈa
vento,"['ven', 'to']",ven·to,nome masculino,"['vˈẽ', 'tʊ']",vˈẽ.tʊ,2,penultima,,vˈẽ,tʊ
ventoinha,"['ven', 'to', 'i', 'nha']",ven·to·i·nha,nome feminino,"['vẽ', 'to', 'ˈĩ', 'ɲɐ']",vẽ.to.ˈĩ.ɲɐ,2,penultima,to,ˈĩ,ɲɐ
ventoinhar,"['ven', 'to', 'i', 'nhar']",ven·to·i·nhar,verbo,"['vẽ', 'to', 'ĩ', 'ɲˈa']",vẽ.to.ĩ.ɲˈa,1,ultima,to,ĩ,ɲˈa
ventosa,"['ven', 'to', 'sa']",ven·to·sa,nome feminino,"['vẽ', 'tˈɔ', 'zɐ']",vẽ.tˈɔ.zɐ,2,penultima,vẽ,tˈɔ,zɐ
ventosidade,"['ven', 'to', 'si', 'da', 'de']",ven·to·si·da·de,nome feminino,"['vẽ', 'to', 'zi', 'dˈa', 'dʒɪ']",vẽ.to.zi.dˈa.dʒɪ,2,penultima,zi,dˈa,dʒɪ
ventoso,"['ven', 'to', 'so']",ven·to·so,adjetivo,"['vẽ', 'tˈo', 'zʊ']",vẽ.tˈo.zʊ,2,penultima,vẽ,tˈo,zʊ
ventral,"['ven', 'tral']",ven·tral,adjetivo,"['vẽ', 'tɾˈaw']",vẽ.tɾˈaw,1,ultima,,vẽ,tɾˈaw
