palavra,divisao_list,divisao,categoria,fonetica_list,fonetica,tonica_num,tonica,antepenultima,penultima,ultima
hedonista,"['he', 'do', 'nis', 'ta']",he·do·nis·ta,nome feminino,"['e', 'dõ', 'nˈiʃ', 'tɐ']",e.dõ.nˈiʃ.tɐ,2,penultima,dõ,nˈiʃ,tɐ
hedonístico,"['he', 'do', 'nís', 'ti', 'co']",he·do·nís·ti·co,adjetivo,"['e', 'dõ', 'nˈiʃ', 'tʃi', 'kʊ']",e.dõ.nˈiʃ.tʃi.kʊ,3,antepenultima,nˈiʃ,tʃi,kʊ
hegeliana,"['he', 'ge', 'li', 'a', 'na']",he·ge·li·a·na,nome feminino,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nɐ']",e.ʒe.li.ˈɐ̃.nɐ,2,penultima,li,ˈɐ̃,nɐ
hegelianismo,"['he', 'ge', 'li', 'a', 'nis', 'mo']",he·ge·li·a·nis·mo,nome masculino,"['e', 'ʒe', 'li', 'ã', 'nˈiʒ', 'mʊ']",e.ʒe.li.ã.nˈiʒ.mʊ,2,penultima,ã,nˈiʒ,mʊ
hegeliano,"['he', 'ge', 'li', 'a', 'no']",he·ge·li·a·no,nome masculino,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",e.ʒe.li.ˈɐ̃.nʊ,2,penultima,li,ˈɐ̃,nʊ
hegeliano,"['he', 'ge', 'li', 'a', 'no']",he·ge·li·a·no,adjetivo,"['e', 'ʒe', 'li', 'ˈɐ̃', 'nʊ']",e.ʒe.li.ˈɐ̃.nʊ,2,penultima,li,ˈɐ̃,nʊ
hegemonia,"['he', 'ge', 'mo', 'ni', 'a']",he·ge·mo·ni·a,nome feminino,"['e', 'ʒẽ', 'mõ', 'nˈi', 'ɐ']",e.ʒẽ.mõ.nˈi.ɐ,2,penultima,mõ,nˈi,ɐ
hegemónico,"['he', 'ge', 'mó', 'ni', 'co']",he·ge·mó·ni·co,adjetivo,"['e', 'ʒẽ', 'mˈɔ̃', 'ni', 'kʊ']",e.ʒẽ.mˈɔ̃.ni.kʊ,3,antepenultima,mˈɔ̃,ni,kʊ
hegemonização,"['he', 'ge', 'mo', 'ni', 'za', 'ção']",he·ge·mo·ni·za·ção,nome feminino,"['e', 'ʒẽ', 'mõ', 'ni', 'za', 'sˈɐ̃w']",e.ʒẽ.mõ.ni.za.sˈɐ̃w,1,ultima,ni,za,sˈɐ̃w
hegemonizar,"['he', 'ge', 'mo', 'ni', 'zar']",he·ge·mo·ni·zar,verbo,"['e', 'ʒẽ', 'mõ', 'ni', 'zˈa']",e.ʒẽ.mõ.ni.zˈa,1,ultima,mõ,ni,zˈa
hégira,"['hé', 'gi', 'ra']",hé·gi·ra,nome feminino,"['ˈɛ', 'ʒi', 'ɾɐ']",ˈɛ.ʒi.ɾɐ,3,antepenultima,ˈɛ,ʒi,ɾɐ
helenicamente,"['he', 'le', 'ni', 'ca', 'men', 'te']",he·le·ni·ca·men·te,advérbio,"['e', 'lɛ̃', 'ni', 'kã', 'mˈẽ', 'tʃɪ']",e.lɛ̃.ni.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
helénico,"['he', 'lé', 'ni', 'co']",he·lé·ni·co,adjetivo,"['e', 'lˈɛ̃', 'ni', 'kʊ']",e.lˈɛ̃.ni.kʊ,3,antepenultima,lˈɛ̃,ni,kʊ
helénico,"['he', 'lé', 'ni', 'co']",he·lé·ni·co,nome masculino,"['e', 'lˈɛ̃', 'ni', 'kʊ']",e.lˈɛ̃.ni.kʊ,3,antepenultima,lˈɛ̃,ni,kʊ
helénio,"['he', 'lé', 'ni', 'o']",he·lé·ni·o,nome masculino,"['e', 'lˈɛ̃', 'njʊ']",e.lˈɛ̃.njʊ,3,antepenultima,e,lˈɛ̃,njʊ
helenismo,"['he', 'le', 'nis', 'mo']",he·le·nis·mo,nome masculino,"['e', 'lẽ', 'nˈiʒ', 'mʊ']",e.lẽ.nˈiʒ.mʊ,2,penultima,lẽ,nˈiʒ,mʊ
helenista,"['he', 'le', 'nis', 'ta']",he·le·nis·ta,nome masculino,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",e.lẽ.nˈiʃ.tɐ,2,penultima,lẽ,nˈiʃ,tɐ
helenista,"['he', 'le', 'nis', 'ta']",he·le·nis·ta,nome feminino,"['e', 'lẽ', 'nˈiʃ', 'tɐ']",e.lẽ.nˈiʃ.tɐ,2,penultima,lẽ,nˈiʃ,tɐ
helenisticamente,"['he', 'le', 'nis', 'ti', 'ca', 'men', 'te']",he·le·nis·ti·ca·men·te,advérbio,"['e', 'lẽ', 'niʃ', 'tʃi', 'kã', 'mˈẽ', 'tʃɪ']",e.lẽ.niʃ.tʃi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
helenístico,"['he', 'le', 'nís', 'ti', 'co']",he·le·nís·ti·co,adjetivo,"['e', 'lẽ', 'nˈiʃ', 'tʃi', 'kʊ']",e.lẽ.nˈiʃ.tʃi.kʊ,3,antepenultima,nˈiʃ,tʃi,kʊ
heleno,"['he', 'le', 'no']",he·le·no,adjetivo,"['e', 'lˈẽ', 'nʊ']",e.lˈẽ.nʊ,2,penultima,e,lˈẽ,nʊ
heleno,"['he', 'le', 'no']",he·le·no,nome masculino,"['e', 'lˈẽ', 'nʊ']",e.lˈẽ.nʊ,2,penultima,e,lˈẽ,nʊ
helíaco,"['he', 'lí', 'a', 'co']",he·lí·a·co,adjetivo,"['e', 'lˈi', 'a', 'kʊ']",e.lˈi.a.kʊ,3,antepenultima,lˈi,a,kʊ
hélice,"['hé', 'li', 'ce']",hé·li·ce,nome feminino,"['ˈɛ', 'li', 'sɪ ou ˈɛ', 'li', 'sɪ']",ˈɛ.li.sɪ ou ˈɛ.li.sɪ,3,antepenultima,sɪ ou ˈɛ,li,sɪ
helicicultor,"['he', 'li', 'ci', 'cul', 'tor']",he·li·ci·cul·tor,adjetivo,"['e', 'li', 'si', 'kuw', 'tˈo']",e.li.si.kuw.tˈo,1,ultima,si,kuw,tˈo
helicicultor,"['he', 'li', 'ci', 'cul', 'tor']",he·li·ci·cul·tor,nome masculino,"['e', 'li', 'si', 'kuw', 'tˈo']",e.li.si.kuw.tˈo,1,ultima,si,kuw,tˈo
helicoidal,"['he', 'li', 'coi', 'dal']",he·li·coi·dal,adjetivo,"['e', 'li', 'koj', 'dˈaw']",e.li.koj.dˈaw,1,ultima,li,koj,dˈaw
helicóptero,"['he', 'li', 'cóp', 'te', 'ro']",he·li·cóp·te·ro,nome masculino,"['e', 'li', 'kˈɔ', 'pi', 'te', 'ɾʊ']",e.li.kˈɔ.pi.te.ɾʊ,3,antepenultima,pi,te,ɾʊ
hélio,"['hé', 'li', 'o']",hé·li·o,nome masculino,"['ˈɛ', 'ljʊ']",ˈɛ.ljʊ,3,antepenultima,,ˈɛ,ljʊ
heliocêntrico,"['he', 'li', 'o', 'cên', 'tri', 'co']",he·li·o·cên·tri·co,adjetivo,"['e', 'ljo', 'sˈẽ', 'tɾi', 'kʊ']",e.ljo.sˈẽ.tɾi.kʊ,3,antepenultima,sˈẽ,tɾi,kʊ
heliocentrismo,"['he', 'li', 'o', 'cen', 'tris', 'mo']",he·li·o·cen·tris·mo,nome masculino,"['ɛ', 'ljo', 'sẽ', 'tɾˈiʒ', 'mʊ']",ɛ.ljo.sẽ.tɾˈiʒ.mʊ,2,penultima,sẽ,tɾˈiʒ,mʊ
heliporto,"['he', 'li', 'por', 'to']",he·li·por·to,nome masculino,"['e', 'li', 'pˈoh', 'tʊ']",e.li.pˈoh.tʊ,2,penultima,li,pˈoh,tʊ
helitransportado,"['he', 'li', 'trans', 'por', 'ta', 'do']",he·li·trans·por·ta·do,adjetivo,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa', 'dʊ']",e.li.tɾɐ̃ʃ.poh.tˈa.dʊ,2,penultima,poh,tˈa,dʊ
helitransportar,"['he', 'li', 'trans', 'por', 'tar']",he·li·trans·por·tar,verbo,"['e', 'li', 'tɾɐ̃ʃ', 'poh', 'tˈa']",e.li.tɾɐ̃ʃ.poh.tˈa,1,ultima,tɾɐ̃ʃ,poh,tˈa
helitransporte,"['he', 'li', 'trans', 'por', 'te']",he·li·trans·por·te,nome masculino,"['e', 'li', 'tɾɐ̃ʃ', 'pˈɔh', 'tʃɪ']",e.li.tɾɐ̃ʃ.pˈɔh.tʃɪ,2,penultima,tɾɐ̃ʃ,pˈɔh,tʃɪ
hélix,"['hé', 'lix']",hé·lix,nome masculino,"['ˈɛ', 'liks']",ˈɛ.liks,2,penultima,,ˈɛ,liks
helvécio,"['hel', 'vé', 'ci', 'o']",hel·vé·ci·o,nome masculino,"['ew', 'vˈɛ', 'sjʊ']",ew.vˈɛ.sjʊ,3,antepenultima,ew,vˈɛ,sjʊ
helvécio,"['hel', 'vé', 'ci', 'o']",hel·vé·ci·o,adjetivo,"['ew', 'vˈɛ', 'sjʊ']",ew.vˈɛ.sjʊ,3,antepenultima,ew,vˈɛ,sjʊ
helvética,"['hel', 'vé', 'ti', 'ca']",hel·vé·ti·ca,nome feminino,"['ew', 'vˈɛ', 'tʃi', 'kɐ']",ew.vˈɛ.tʃi.kɐ,3,antepenultima,vˈɛ,tʃi,kɐ
helvético,"['hel', 'vé', 'ti', 'co']",hel·vé·ti·co,nome masculino,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",ew.vˈɛ.tʃi.kʊ,3,antepenultima,vˈɛ,tʃi,kʊ
helvético,"['hel', 'vé', 'ti', 'co']",hel·vé·ti·co,adjetivo,"['ew', 'vˈɛ', 'tʃi', 'kʊ']",ew.vˈɛ.tʃi.kʊ,3,antepenultima,vˈɛ,tʃi,kʊ
hem,['hem'],hem,interjeição,['ˈẽj'],ˈẽj,1,ultima,,,ˈẽj
hematócrito,"['he', 'ma', 'tó', 'cri', 'to']",he·ma·tó·cri·to,nome masculino,"['ẽ', 'ma', 'tˈɔ', 'kɾi', 'tʊ']",ẽ.ma.tˈɔ.kɾi.tʊ,3,antepenultima,tˈɔ,kɾi,tʊ
hematologia,"['he', 'ma', 'to', 'lo', 'gi', 'a']",he·ma·to·lo·gi·a,nome feminino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈi', 'ɐ']",ẽ.ma.to.lo.ʒˈi.ɐ,2,penultima,lo,ʒˈi,ɐ
hematológico,"['he', 'ma', 'to', 'ló', 'gi', 'co']",he·ma·to·ló·gi·co,adjetivo,"['ẽ', 'ma', 'to', 'lˈɔ', 'ʒi', 'kʊ']",ẽ.ma.to.lˈɔ.ʒi.kʊ,3,antepenultima,lˈɔ,ʒi,kʊ
hematologista,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",he·ma·to·lo·gis·ta,nome masculino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",ẽ.ma.to.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
hematologista,"['he', 'ma', 'to', 'lo', 'gis', 'ta']",he·ma·to·lo·gis·ta,nome feminino,"['ẽ', 'ma', 'to', 'lo', 'ʒˈiʃ', 'tɐ']",ẽ.ma.to.lo.ʒˈiʃ.tɐ,2,penultima,lo,ʒˈiʃ,tɐ
hematoma,"['he', 'ma', 'to', 'ma']",he·ma·to·ma,nome masculino,"['ẽ', 'ma', 'tˈɔ̃', 'mɐ']",ẽ.ma.tˈɔ̃.mɐ,2,penultima,ma,tˈɔ̃,mɐ
hematúria,"['he', 'ma', 'tú', 'ri', 'a']",he·ma·tú·ri·a,nome feminino,"['ẽ', 'ma', 'tˈu', 'ɾjɐ']",ẽ.ma.tˈu.ɾjɐ,3,antepenultima,ma,tˈu,ɾjɐ
hemeroteca,"['he', 'me', 'ro', 'te', 'ca']",he·me·ro·te·ca,nome feminino,"['ẽ', 'me', 'ɾo', 'tˈɛ', 'kɐ']",ẽ.me.ɾo.tˈɛ.kɐ,2,penultima,ɾo,tˈɛ,kɐ
hemiciclo,"['he', 'mi', 'ci', 'clo']",he·mi·ci·clo,nome masculino,"['ẽ', 'mi', 'sˈi', 'klʊ']",ẽ.mi.sˈi.klʊ,2,penultima,mi,sˈi,klʊ
hemiplegia,"['he', 'mi', 'ple', 'gi', 'a']",he·mi·ple·gi·a,nome feminino,"['ẽ', 'mi', 'ple', 'ʒˈi', 'ɐ']",ẽ.mi.ple.ʒˈi.ɐ,2,penultima,ple,ʒˈi,ɐ
hemiplégica,"['he', 'mi', 'plé', 'gi', 'ca']",he·mi·plé·gi·ca,nome feminino,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kɐ']",ẽ.mi.plˈɛ.ʒi.kɐ,3,antepenultima,plˈɛ,ʒi,kɐ
hemiplégico,"['he', 'mi', 'plé', 'gi', 'co']",he·mi·plé·gi·co,nome masculino,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",ẽ.mi.plˈɛ.ʒi.kʊ,3,antepenultima,plˈɛ,ʒi,kʊ
hemiplégico,"['he', 'mi', 'plé', 'gi', 'co']",he·mi·plé·gi·co,adjetivo,"['ẽ', 'mi', 'plˈɛ', 'ʒi', 'kʊ']",ẽ.mi.plˈɛ.ʒi.kʊ,3,antepenultima,plˈɛ,ʒi,kʊ
hemisférico,"['he', 'mis', 'fé', 'ri', 'co']",he·mis·fé·ri·co,adjetivo,"['ẽ', 'miʃ', 'fˈɛ', 'ɾi', 'kʊ']",ẽ.miʃ.fˈɛ.ɾi.kʊ,3,antepenultima,fˈɛ,ɾi,kʊ
hemisfério,"['he', 'mis', 'fé', 'ri', 'o']",he·mis·fé·ri·o,nome masculino,"['ẽ', 'miʃ', 'fˈɛ', 'ɾjʊ']",ẽ.miʃ.fˈɛ.ɾjʊ,3,antepenultima,miʃ,fˈɛ,ɾjʊ
hemocromatose,"['he', 'mo', 'cro', 'ma', 'to', 'se']",he·mo·cro·ma·to·se,nome feminino,"['ẽ', 'mo', 'kɾõ', 'ma', 'tˈɔ', 'zɪ']",ẽ.mo.kɾõ.ma.tˈɔ.zɪ,2,penultima,ma,tˈɔ,zɪ
hemodialisada,"['he', 'mo', 'di', 'a', 'li', 'sa', 'da']",he·mo·di·a·li·sa·da,nome feminino,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dɐ']",ẽ.mo.dʒi.a.li.zˈa.dɐ,2,penultima,li,zˈa,dɐ
hemodialisado,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",he·mo·di·a·li·sa·do,adjetivo,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",ẽ.mo.dʒi.a.li.zˈa.dʊ,2,penultima,li,zˈa,dʊ
hemodialisado,"['he', 'mo', 'di', 'a', 'li', 'sa', 'do']",he·mo·di·a·li·sa·do,nome masculino,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa', 'dʊ']",ẽ.mo.dʒi.a.li.zˈa.dʊ,2,penultima,li,zˈa,dʊ
hemodialisar,"['he', 'mo', 'di', 'a', 'li', 'sar']",he·mo·di·a·li·sar,verbo,"['ẽ', 'mo', 'dʒi', 'a', 'li', 'zˈa']",ẽ.mo.dʒi.a.li.zˈa,1,ultima,a,li,zˈa
hemodiálise,"['he', 'mo', 'di', 'á', 'li', 'se']",he·mo·di·á·li·se,nome feminino,"['ẽ', 'mo', 'dʒi', 'ˈa', 'li', 'zɪ']",ẽ.mo.dʒi.ˈa.li.zɪ,3,antepenultima,ˈa,li,zɪ
hemodiluição,"['he', 'mo', 'di', 'lu', 'i', 'ção']",he·mo·di·lu·i·ção,nome feminino,"['ẽ', 'mo', 'dʒi', 'luj', 'sˈɐ̃w']",ẽ.mo.dʒi.luj.sˈɐ̃w,1,ultima,dʒi,luj,sˈɐ̃w
hemodinâmica,"['he', 'mo', 'di', 'nâ', 'mi', 'ca']",he·mo·di·nâ·mi·ca,nome feminino,"['ẽ', 'mo', 'dʒĩ', 'nˈɐ̃', 'mi', 'kɐ']",ẽ.mo.dʒĩ.nˈɐ̃.mi.kɐ,3,antepenultima,nˈɐ̃,mi,kɐ
hemofilia,"['he', 'mo', 'fi', 'li', 'a']",he·mo·fi·li·a,nome feminino,"['ẽ', 'mo', 'fi', 'lˈi', 'ɐ']",ẽ.mo.fi.lˈi.ɐ,2,penultima,fi,lˈi,ɐ
hemofílico,"['he', 'mo', 'fí', 'li', 'co']",he·mo·fí·li·co,nome masculino,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",ẽ.mo.fˈi.li.kʊ,3,antepenultima,fˈi,li,kʊ
hemofílico,"['he', 'mo', 'fí', 'li', 'co']",he·mo·fí·li·co,adjetivo,"['ẽ', 'mo', 'fˈi', 'li', 'kʊ']",ẽ.mo.fˈi.li.kʊ,3,antepenultima,fˈi,li,kʊ
hemoglobina,"['he', 'mo', 'glo', 'bi', 'na']",he·mo·glo·bi·na,nome feminino,"['ẽ', 'mo', 'glo', 'bˈĩ', 'nɐ']",ẽ.mo.glo.bˈĩ.nɐ,2,penultima,glo,bˈĩ,nɐ
hemograma,"['he', 'mo', 'gra', 'ma']",he·mo·gra·ma,nome masculino,"['ẽ', 'mo', 'gɾˈɐ̃', 'mɐ']",ẽ.mo.gɾˈɐ̃.mɐ,2,penultima,mo,gɾˈɐ̃,mɐ
hemolítico,"['he', 'mo', 'lí', 'ti', 'co']",he·mo·lí·ti·co,adjetivo,"['ẽ', 'mo', 'lˈi', 'tʃi', 'kʊ']",ẽ.mo.lˈi.tʃi.kʊ,3,antepenultima,lˈi,tʃi,kʊ
hemorragia,"['he', 'mor', 'ra', 'gi', 'a']",he·mor·ra·gi·a,nome feminino,"['ẽ', 'mo', 'ɦa', 'ʒˈi', 'ɐ']",ẽ.mo.ɦa.ʒˈi.ɐ,2,penultima,ɦa,ʒˈi,ɐ
hemorrágico,"['he', 'mor', 'rá', 'gi', 'co']",he·mor·rá·gi·co,adjetivo,"['ẽ', 'mo', 'ɦˈa', 'ʒi', 'kʊ']",ẽ.mo.ɦˈa.ʒi.kʊ,3,antepenultima,ɦˈa,ʒi,kʊ
hemorroida,"['he', 'mor', 'roi', 'da']",he·mor·roi·da,nome feminino,"['ẽ', 'mo', 'ɦˈɔj', 'dɐ']",ẽ.mo.ɦˈɔj.dɐ,2,penultima,mo,ɦˈɔj,dɐ
hemorroidal,"['he', 'mor', 'roi', 'dal']",he·mor·roi·dal,adjetivo,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",ẽ.mo.ɦɔj.dˈaw,1,ultima,mo,ɦɔj,dˈaw
hemorroidal,"['he', 'mor', 'roi', 'dal']",he·mor·roi·dal,nome masculino,"['ẽ', 'mo', 'ɦɔj', 'dˈaw']",ẽ.mo.ɦɔj.dˈaw,1,ultima,mo,ɦɔj,dˈaw
hemóstase,"['he', 'mós', 'ta', 'se']",he·mós·ta·se,nome feminino,"['ẽ', 'mˈɔʃ', 'ta', 'zɪ']",ẽ.mˈɔʃ.ta.zɪ,3,antepenultima,mˈɔʃ,ta,zɪ
hemoterapia,"['he', 'mo', 'te', 'ra', 'pi', 'a']",he·mo·te·ra·pi·a,nome feminino,"['ẽ', 'mo', 'te', 'ɾa', 'pˈi', 'ɐ']",ẽ.mo.te.ɾa.pˈi.ɐ,2,penultima,ɾa,pˈi,ɐ
hena,"['he', 'na']",he·na,nome feminino,"['ˈɛ̃', 'nɐ']",ˈɛ̃.nɐ,2,penultima,,ˈɛ̃,nɐ
henoteísmo,"['he', 'no', 'te', 'ís', 'mo']",he·no·te·ís·mo,nome masculino,"['ẽ', 'no', 'te', 'ˈiʒ', 'mʊ']",ẽ.no.te.ˈiʒ.mʊ,2,penultima,te,ˈiʒ,mʊ
henriquino,"['hen', 'ri', 'qui', 'no']",hen·ri·qui·no,adjetivo,"['ĩ', 'ɦi', 'kˈĩ', 'nʊ']",ĩ.ɦi.kˈĩ.nʊ,2,penultima,ɦi,kˈĩ,nʊ
henry,"['hen', 'ry']",hen·ry,nome masculino,[''],,2,penultima,,,
hepática,"['he', 'pá', 'ti', 'ca']",he·pá·ti·ca,nome feminino,"['e', 'pˈa', 'tʃi', 'kɐ']",e.pˈa.tʃi.kɐ,3,antepenultima,pˈa,tʃi,kɐ
hepático,"['he', 'pá', 'ti', 'co']",he·pá·ti·co,nome masculino,"['e', 'pˈa', 'tʃi', 'kʊ']",e.pˈa.tʃi.kʊ,3,antepenultima,pˈa,tʃi,kʊ
hepático,"['he', 'pá', 'ti', 'co']",he·pá·ti·co,adjetivo,"['e', 'pˈa', 'tʃi', 'kʊ']",e.pˈa.tʃi.kʊ,3,antepenultima,pˈa,tʃi,kʊ
hepatite,"['he', 'pa', 'ti', 'te']",he·pa·ti·te,nome feminino,"['e', 'pa', 'tʃˈi', 'tʃɪ']",e.pa.tʃˈi.tʃɪ,2,penultima,pa,tʃˈi,tʃɪ
hepatomegalia,"['he', 'pa', 'to', 'me', 'ga', 'li', 'a']",he·pa·to·me·ga·li·a,nome feminino,"['e', 'pa', 'tɔ̃', 'me', 'ga', 'lˈi', 'ɐ']",e.pa.tɔ̃.me.ga.lˈi.ɐ,2,penultima,ga,lˈi,ɐ
heptatlo,"['hep', 'ta', 'tlo']",hep·ta·tlo,nome masculino,"['e', 'pə', 'tˈa', 'tlʊ']",e.pə.tˈa.tlʊ,2,penultima,pə,tˈa,tlʊ
hera,"['he', 'ra']",he·ra,nome feminino,"['ˈɛ', 'ɾɐ']",ˈɛ.ɾɐ,2,penultima,,ˈɛ,ɾɐ
heráldica,"['he', 'rál', 'di', 'ca']",he·rál·di·ca,nome feminino,"['e', 'ɾˈaw', 'dʒi', 'kɐ']",e.ɾˈaw.dʒi.kɐ,3,antepenultima,ɾˈaw,dʒi,kɐ
heraldicamente,"['he', 'ral', 'di', 'ca', 'men', 'te']",he·ral·di·ca·men·te,advérbio,"['e', 'ɾaw', 'dʒi', 'kã', 'mˈẽ', 'tʃɪ']",e.ɾaw.dʒi.kã.mˈẽ.tʃɪ,2,penultima,kã,mˈẽ,tʃɪ
heráldico,"['he', 'rál', 'di', 'co']",he·rál·di·co,nome masculino,"['e', 'ɾˈaw', 'dʒi', 'kʊ']",e.ɾˈaw.dʒi.kʊ,3,antepenultima,ɾˈaw,dʒi,kʊ
heráldico,"['he', 'rál', 'di', 'co']",he·rál·di·co,adjetivo,"['e', 'ɾˈaw', 'dʒi', 'kʊ']",e.ɾˈaw.dʒi.kʊ,3,antepenultima,ɾˈaw,dʒi,kʊ
heraldo,"['he', 'ral', 'do']",he·ral·do,nome masculino,"['e', 'ɾˈaw', 'dʊ']",e.ɾˈaw.dʊ,2,penultima,e,ɾˈaw,dʊ
herança,"['he', 'ran', 'ça']",he·ran·ça,nome feminino,"['e', 'ɾˈɐ̃', 'sɐ']",e.ɾˈɐ̃.sɐ,2,penultima,e,ɾˈɐ̃,sɐ
herbáceo,"['her', 'bá', 'ce', 'o']",her·bá·ce·o,adjetivo,"['eɦ', 'bˈa', 'sjʊ']",eɦ.bˈa.sjʊ,3,antepenultima,eɦ,bˈa,sjʊ
herbanário,"['her', 'ba', 'ná', 'ri', 'o']",her·ba·ná·ri·o,nome masculino,"['eɦ', 'bã', 'nˈa', 'ɾjʊ']",eɦ.bã.nˈa.ɾjʊ,3,antepenultima,bã,nˈa,ɾjʊ
herbário,"['her', 'bá', 'ri', 'o']",her·bá·ri·o,nome masculino,"['eɦ', 'bˈa', 'ɾjʊ']",eɦ.bˈa.ɾjʊ,3,antepenultima,eɦ,bˈa,ɾjʊ
herbicida,"['her', 'bi', 'ci', 'da']",her·bi·ci·da,adjetivo,"['eɦ', 'bi', 'sˈi', 'dɐ']",eɦ.bi.sˈi.dɐ,2,penultima,bi,sˈi,dɐ
herbívoro,"['her', 'bí', 'vo', 'ro']",her·bí·vo·ro,nome masculino,"['eɦ', 'bˈi', 'vo', 'ɾʊ']",eɦ.bˈi.vo.ɾʊ,3,antepenultima,bˈi,vo,ɾʊ
herbívoro,"['her', 'bí', 'vo', 'ro']",her·bí·vo·ro,adjetivo,"['eɦ', 'bˈi', 'vo', 'ɾʊ']",eɦ.bˈi.vo.ɾʊ,3,antepenultima,bˈi,vo,ɾʊ
herculano,"['her', 'cu', 'la', 'no']",her·cu·la·no,adjetivo,"['eh', 'ku', 'lˈɐ̃', 'nʊ']",eh.ku.lˈɐ̃.nʊ,2,penultima,ku,lˈɐ̃,nʊ
hercúleo,"['her', 'cú', 'le', 'o']",her·cú·le·o,adjetivo,"['ɛh', 'kˈu', 'ljʊ']",ɛh.kˈu.ljʊ,3,antepenultima,ɛh,kˈu,ljʊ
hércules,"['hér', 'cu', 'les']",hér·cu·les,nome masculino,"['ˈɛh', 'ku', 'lɪʃ']",ˈɛh.ku.lɪʃ,3,antepenultima,ˈɛh,ku,lɪʃ
herdade,"['her', 'da', 'de']",her·da·de,nome feminino,"['iɦ', 'dˈa', 'dʒɪ']",iɦ.dˈa.dʒɪ,2,penultima,iɦ,dˈa,dʒɪ
herdar,"['her', 'dar']",her·dar,verbo,"['iɦ', 'dˈa']",iɦ.dˈa,1,ultima,,iɦ,dˈa
herdeira,"['her', 'dei', 'ra']",her·dei·ra,nome feminino,"['iɦ', 'dˈej', 'ɾɐ']",iɦ.dˈej.ɾɐ,2,penultima,iɦ,dˈej,ɾɐ
herdeiro,"['her', 'dei', 'ro']",her·dei·ro,nome masculino,"['iɦ', 'dˈej', 'ɾʊ']",iɦ.dˈej.ɾʊ,2,penultima,iɦ,dˈej,ɾʊ
hereditariamente,"['he', 're', 'di', 'ta', 'ri', 'a', 'men', 'te']",he·re·di·ta·ri·a·men·te,advérbio,"['e', 'ɾe', 'dʒi', 'ta', 'ɾi', 'ã', 'mˈẽ', 'tʃɪ']",e.ɾe.dʒi.ta.ɾi.ã.mˈẽ.tʃɪ,2,penultima,ã,mˈẽ,tʃɪ
hereditariedade,"['he', 're', 'di', 'ta', 'ri', 'e', 'da', 'de']",he·re·di·ta·ri·e·da·de,nome feminino,"['e', 'ɾe', 'dʒi', 'ta', 'ɾi', 'e', 'dˈa', 'dʒɪ']",e.ɾe.dʒi.ta.ɾi.e.dˈa.dʒɪ,2,penultima,e,dˈa,dʒɪ
hereditário,"['he', 're', 'di', 'tá', 'ri', 'o']",he·re·di·tá·ri·o,adjetivo,"['e', 'ɾe', 'dʒi', 'tˈa', 'ɾjʊ']",e.ɾe.dʒi.tˈa.ɾjʊ,3,antepenultima,dʒi,tˈa,ɾjʊ
herege,"['he', 're', 'ge']",he·re·ge,adjetivo,"['e', 'ɾˈe', 'ʒɪ']",e.ɾˈe.ʒɪ,2,penultima,e,ɾˈe,ʒɪ
herege,"['he', 're', 'ge']",he·re·ge,nome masculino,"['e', 'ɾˈe', 'ʒɪ']",e.ɾˈe.ʒɪ,2,penultima,e,ɾˈe,ʒɪ
herege,"['he', 're', 'ge']",he·re·ge,nome feminino,"['e', 'ɾˈe', 'ʒɪ']",e.ɾˈe.ʒɪ,2,penultima,e,ɾˈe,ʒɪ
herero,"['he', 're', 'ro']",he·re·ro,nome masculino,"['e', 'ɾˈɛ', 'ɾʊ ou e', 'ɾˈɛ', 'ɾʊ']",e.ɾˈɛ.ɾʊ ou e.ɾˈɛ.ɾʊ,2,penultima,ɾʊ ou e,ɾˈɛ,ɾʊ
herero,"['he', 're', 'ro']",he·re·ro,adjetivo,"['e', 'ɾˈɛ', 'ɾʊ']",e.ɾˈɛ.ɾʊ,2,penultima,e,ɾˈɛ,ɾʊ
heresia,"['he', 're', 'si', 'a']",he·re·si·a,nome feminino,"['e', 'ɾe', 'zˈi', 'ɐ']",e.ɾe.zˈi.ɐ,2,penultima,ɾe,zˈi,ɐ
