palavra,divisao,categoria,fonetica,tonic
varrido,"['var', 'ri', 'do']",adjetivo,"['va', 'ɦˈi', 'dʊ']",2
varsoviana,"['var', 'so', 'vi', 'a', 'na']",nome feminino,"['vah', 'so', 'vi', 'ˈɐ̃', 'nɐ']",2
varsoviano,"['var', 'so', 'vi', 'a', 'no']",adjetivo,"['vah', 'so', 'vi', 'ˈɐ̃', 'nʊ']",2
várzea,"['vár', 'ze', 'a']",nome feminino,"['vˈaɦ', 'zjɐ']",3
varzim,"['var', 'zim']",nome masculino,"['vaɦ', 'zˈĩ']",1
varzim,"['var', 'zim']",adjetivo,"['vaɦ', 'zˈĩ']",1
vasa,"['va', 'sa']",nome feminino,"['vˈa', 'zɐ']",2
vasca,"['vas', 'ca']",nome feminino,"['vˈaʃ', 'kɐ']",2
vascão,"['vas', 'cão']",adjetivo,"['vaʃ', 'kˈɐ̃w']",1
vascão,"['vas', 'cão']",nome masculino,"['vaʃ', 'kˈɐ̃w']",1
vasco,"['vas', 'co']",nome masculino,"['vˈaʃ', 'kʊ']",2
vasco,"['vas', 'co']",adjetivo,"['vˈaʃ', 'kʊ']",2
vascular,"['vas', 'cu', 'lar']",adjetivo,"['vaʃ', 'ku', 'lˈa']",1
vascularização,"['vas', 'cu', 'la', 'ri', 'za', 'ção']",nome feminino,"['vaʃ', 'ku', 'la', 'ɾi', 'za', 'sˈɐ̃w']",1
vasculhar,"['vas', 'cu', 'lhar']",verbo,"['vaʃ', 'ku', 'ʎˈa']",1
vasectomia,"['va', 'sec', 'to', 'mi', 'a']",nome feminino,"['va', 'ze', 'kə', 'tõ', 'mˈi', 'ɐ']",2
vaselina,"['va', 'se', 'li', 'na']",nome feminino,"['va', 'ze', 'lˈĩ', 'nɐ']",2
vaselina,"['va', 'se', 'li', 'na']",nome masculino,"['va', 'ze', 'lˈĩ', 'nɐ']",2
vasilha,"['va', 'si', 'lha']",nome feminino,"['va', 'zˈi', 'ʎɐ']",2
vasilhame,"['va', 'si', 'lha', 'me']",nome masculino,"['va', 'zi', 'ʎˈɐ̃', 'mɪ']",2
vaso,"['va', 'so']",nome masculino,"['vˈa', 'zʊ']",2
vasodilatador,"['va', 'so', 'di', 'la', 'ta', 'dor']",adjetivo,"['va', 'zo', 'dʒi', 'la', 'ta', 'dˈo']",1
vasodilatador,"['va', 'so', 'di', 'la', 'ta', 'dor']",nome masculino,"['va', 'zo', 'dʒi', 'la', 'ta', 'dˈo']",1
vasopressina,"['va', 'so', 'pres', 'si', 'na']",nome feminino,"['va', 'zɔ', 'pɾe', 'sˈĩ', 'nɐ']",2
vassalagem,"['vas', 'sa', 'la', 'gem']",nome feminino,"['va', 'sa', 'lˈa', 'ʒẽj']",2
vassalo,"['vas', 'sa', 'lo']",nome masculino,"['va', 'sˈa', 'lʊ']",2
vassalo,"['vas', 'sa', 'lo']",adjetivo,"['va', 'sˈa', 'lʊ']",2
vassoura,"['vas', 'sou', 'ra']",nome feminino,"['va', 'sˈo', 'ɾɐ']",2
vassourada,"['vas', 'sou', 'ra', 'da']",nome feminino,"['va', 'so', 'ɾˈa', 'dɐ']",2
vassourar,"['vas', 'sou', 'rar']",verbo,"['va', 'so', 'ɾˈa']",1
vassourinha,"['vas', 'sou', 'ri', 'nha']",nome feminino,"['va', 'so', 'ɾˈĩ', 'ɲɐ']",2
vastamente,"['vas', 'ta', 'men', 'te']",advérbio,"['vaʃ', 'tã', 'mˈẽ', 'tʃɪ']",2
vastar,"['vas', 'tar']",verbo,"['vaʃ', 'tˈa']",1
vastidão,"['vas', 'ti', 'dão']",nome feminino,"['vaʃ', 'tʃi', 'dˈɐ̃w']",1
vastíssimo,"['vas', 'tís', 'si', 'mo']",adjetivo,"['vaʃ', 'tʃˈi', 'sĩ', 'mʊ']",3
vasto,"['vas', 'to']",adjetivo,"['vˈaʃ', 'tʊ']",2
vatapá,"['va', 'ta', 'pá']",nome masculino,"['va', 'ta', 'pˈa']",1
vate,"['va', 'te']",nome masculino,"['vˈa', 'tʃɪ']",2
vate,"['va', 'te']",nome feminino,"['vˈa', 'tʃɪ']",2
vaticanista,"['va', 'ti', 'ca', 'nis', 'ta']",adjetivo,"['va', 'tʃi', 'kã', 'nˈiʃ', 'tɐ']",2
vaticanista,"['va', 'ti', 'ca', 'nis', 'ta']",nome masculino,"['va', 'tʃi', 'kã', 'nˈiʃ', 'tɐ ou va', 'tʃi', 'kã', 'nˈiʃ', 'tɐ']",2
vaticano,"['va', 'ti', 'ca', 'no']",adjetivo,"['va', 'tʃi', 'kˈɐ̃', 'nʊ']",2
vaticinar,"['va', 'ti', 'ci', 'nar']",verbo,"['va', 'tʃi', 'sĩ', 'nˈa']",1
vaticínio,"['va', 'ti', 'cí', 'ni', 'o']",nome masculino,"['va', 'tʃi', 'sˈĩ', 'njʊ']",3
vátua,"['vá', 'tu', 'a']",nome masculino,"['vˈa', 'tu', 'ɐ ou vˈa', 'tu', 'ɐ']",3
vátua,"['vá', 'tu', 'a']",adjetivo,"['vˈa', 'tu', 'ɐ']",3
vau,['vau'],nome masculino,['vˈaw'],1
vaudeville,"['vau', 'de', 'vil', 'le']",nome masculino,[''],2
vaza,"['va', 'za']",nome feminino,"['vˈa', 'zɐ']",2
vazado,"['va', 'za', 'do']",nome masculino,"['va', 'zˈa', 'dʊ']",2
vazado,"['va', 'za', 'do']",adjetivo,"['va', 'zˈa', 'dʊ']",2
vazadouro,"['va', 'za', 'dou', 'ro']",nome masculino,"['va', 'za', 'dˈo', 'ɾʊ']",2
vazamento,"['va', 'za', 'men', 'to']",nome masculino,"['va', 'zã', 'mˈẽ', 'tʊ']",2
vazante,"['va', 'zan', 'te']",adjetivo,"['va', 'zˈɐ̃', 'tʃɪ']",2
vazante,"['va', 'zan', 'te']",nome feminino,"['va', 'zˈɐ̃', 'tʃɪ']",2
vazão,"['va', 'zão']",nome feminino,"['va', 'zˈɐ̃w']",1
vazar,"['va', 'zar']",verbo,"['va', 'zˈa']",1
vazia,"['va', 'zi', 'a']",nome feminino,"['va', 'zˈi', 'ɐ']",2
vaziamente,"['va', 'zi', 'a', 'men', 'te']",advérbio,"['va', 'zi', 'ã', 'mˈẽ', 'tʃɪ']",2
vaziar,"['va', 'zi', 'ar']",verbo,"['va', 'zi', 'ˈa']",1
vazio,"['va', 'zi', 'o']",nome masculino,"['va', 'zˈi', 'ʊ']",2
vazio,"['va', 'zi', 'o']",adjetivo,"['va', 'zˈi', 'ʊ']",2
vazo,"['va', 'zo']",adjetivo,"['vˈa', 'zʊ']",2
vê,['vê'],nome masculino,['vˈe'],1
vê-lo-emos,"['vê', 'lo', 'e', 'mos']",nome masculino,"['vˌe', 'lʊ', 'ˈẽ', 'mʊʃ']",2
veado,"['ve', 'a', 'do']",nome masculino,"['vi', 'ˈa', 'dʊ']",2
veador,"['ve', 'a', 'dor']",nome masculino,"['ve', 'a', 'dˈo']",1
vectorial,"['vec', 'to', 'ri', 'al']",adjetivo,"['ve', 'kə', 'to', 'ɾi', 'ˈaw']",1
vectorizar,"['vec', 'to', 'ri', 'zar']",verbo,"['ve', 'kə', 'to', 'ɾi', 'zˈa']",1
veda,"['ve', 'da']",nome feminino,"['vˈɛ', 'dɐ']",2
vedação,"['ve', 'da', 'ção']",nome feminino,"['ve', 'da', 'sˈɐ̃w']",1
vedado,"['ve', 'da', 'do']",nome masculino,"['ve', 'dˈa', 'dʊ']",2
vedado,"['ve', 'da', 'do']",adjetivo,"['ve', 'dˈa', 'dʊ']",2
vedar,"['ve', 'dar']",verbo,"['ve', 'dˈa']",1
vedeta,"['ve', 'de', 'ta']",nome feminino,"['ve', 'dˈe', 'tɐ']",2
vedetismo,"['ve', 'de', 'tis', 'mo']",nome masculino,"['ve', 'de', 'tʃˈiʒ', 'mʊ']",2
védico,"['vé', 'di', 'co']",adjetivo,"['vˈɛ', 'dʒi', 'kʊ']",3
vedor,"['ve', 'dor']",adjetivo,"['vɛ', 'dˈo']",1
vedor,"['ve', 'dor']",nome masculino,"['vɛ', 'dˈo']",1
vedoria,"['ve', 'do', 'ri', 'a']",nome feminino,"['vɛ', 'do', 'ɾˈi', 'ɐ']",2
vedro,"['ve', 'dro']",nome masculino,"['vˈɛ', 'dɾʊ']",2
vedro,"['ve', 'dro']",adjetivo,"['vˈɛ', 'dɾʊ']",2
veemência,"['ve', 'e', 'mên', 'ci', 'a']",nome feminino,"['ve', 'ẽ', 'mˈẽ', 'sjɐ']",3
veemente,"['ve', 'e', 'men', 'te']",adjetivo,"['ve', 'ẽ', 'mˈẽ', 'tʃɪ']",2
veementemente,"['ve', 'e', 'men', 'te', 'men', 'te']",advérbio,"['ve', 'ẽ', 'mẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",2
vegan,"['ve', 'gan']",nome masculino,['ou'],2
vegan,"['ve', 'gan']",adjetivo,[''],2
vegetação,"['ve', 'ge', 'ta', 'ção']",nome feminino,"['ve', 'ʒe', 'ta', 'sˈɐ̃w']",1
vegetal,"['ve', 'ge', 'tal']",nome masculino,"['ve', 'ʒe', 'tˈaw']",1
vegetal,"['ve', 'ge', 'tal']",adjetivo,"['ve', 'ʒe', 'tˈaw']",1
vegetalista,"['ve', 'ge', 'ta', 'lis', 'ta']",adjetivo,"['ve', 'ʒe', 'ta', 'lˈiʃ', 'tɐ']",2
vegetalista,"['ve', 'ge', 'ta', 'lis', 'ta']",nome masculino,"['ve', 'ʒe', 'ta', 'lˈiʃ', 'tɐ ou ve', 'ʒe', 'ta', 'lˈiʃ', 'tɐ']",2
vegetar,"['ve', 'ge', 'tar']",verbo,"['ve', 'ʒe', 'tˈa']",1
vegetariana,"['ve', 'ge', 'ta', 'ri', 'a', 'na']",nome feminino,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nɐ']",2
vegetarianismo,"['ve', 'ge', 'ta', 'ri', 'a', 'nis', 'mo']",nome masculino,"['ve', 'ʒe', 'ta', 'ɾi', 'ã', 'nˈiʒ', 'mʊ']",2
vegetariano,"['ve', 'ge', 'ta', 'ri', 'a', 'no']",adjetivo,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nʊ']",2
vegetariano,"['ve', 'ge', 'ta', 'ri', 'a', 'no']",nome masculino,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nʊ']",2
vegetativamente,"['ve', 'ge', 'ta', 'ti', 'va', 'men', 'te']",advérbio,"['ve', 'ʒe', 'ta', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",2
vegetativo,"['ve', 'ge', 'ta', 'ti', 'vo']",adjetivo,"['ve', 'ʒe', 'ta', 'tʃˈi', 'vʊ']",2
veia,"['vei', 'a']",nome feminino,"['vˈej', 'ɐ']",2
veiculação,"['vei', 'cu', 'la', 'ção']",nome feminino,"['vej', 'ku', 'la', 'sˈɐ̃w']",1
veiculador,"['vei', 'cu', 'la', 'dor']",adjetivo,"['vej', 'ku', 'la', 'dˈo']",1
veiculador,"['vei', 'cu', 'la', 'dor']",nome masculino,"['vej', 'ku', 'la', 'dˈo']",1
veicular,"['vei', 'cu', 'lar']",adjetivo,"['vej', 'ku', 'lˈa']",1
veicular,"['vei', 'cu', 'lar']",verbo,"['vej', 'ku', 'lˈa']",1
veículo,"['ve', 'í', 'cu', 'lo']",nome masculino,"['ve', 'ˈi', 'ku', 'lʊ']",3
veiga,"['vei', 'ga']",nome feminino,"['vˈej', 'gɐ']",2
veio,"['vei', 'o']",nome masculino,"['vˈej', 'ʊ']",2
veiro,"['vei', 'ro']",nome masculino,"['vˈej', 'ɾʊ']",2
vela,"['ve', 'la']",nome feminino,"['vˈɛ', 'lɐ']",2
velada,"['ve', 'la', 'da']",nome feminino,"['ve', 'lˈa', 'dɐ']",2
veladamente,"['ve', 'la', 'da', 'men', 'te']",advérbio,"['ve', 'la', 'dã', 'mˈẽ', 'tʃɪ']",2
velado,"['ve', 'la', 'do']",adjetivo,"['ve', 'lˈa', 'dʊ']",2
velador,"['ve', 'la', 'dor']",adjetivo,"['ve', 'la', 'dˈo']",1
veladora,"['ve', 'la', 'do', 'ra']",nome feminino,"['ve', 'la', 'dˈo', 'ɾɐ']",2
velame,"['ve', 'la', 'me']",nome masculino,"['ve', 'lˈɐ̃', 'mɪ']",2
velar,"['ve', 'lar']",verbo,"['ve', 'lˈa']",1
velar,"['ve', 'lar']",nome feminino,"['ve', 'lˈa']",1
velar,"['ve', 'lar']",adjetivo,"['ve', 'lˈa']",1
velatura,"['ve', 'la', 'tu', 'ra']",nome feminino,"['ve', 'la', 'tˈu', 'ɾɐ']",2
velcro,"['vel', 'cro']",nome masculino,"['vˈɛw', 'kɾʊ']",2
veleidade,"['ve', 'lei', 'da', 'de']",nome feminino,"['ve', 'lej', 'dˈa', 'dʒɪ']",2
veleiro,"['ve', 'lei', 'ro']",nome masculino,"['ve', 'lˈej', 'ɾʊ']",2
veleiro,"['ve', 'lei', 'ro']",adjetivo,"['ve', 'lˈej', 'ɾʊ']",2
velejador,"['ve', 'le', 'ja', 'dor']",adjetivo,"['ve', 'le', 'ʒa', 'dˈo']",1
velejador,"['ve', 'le', 'ja', 'dor']",nome masculino,"['ve', 'le', 'ʒa', 'dˈo']",1
velejar,"['ve', 'le', 'jar']",verbo,"['ve', 'le', 'ʒˈa']",1
veleta,"['ve', 'le', 'ta']",nome feminino,"['ve', 'lˈe', 'tɐ']",2
velha,"['ve', 'lha']",nome feminino,"['vˈɛ', 'ʎɐ']",2
velhaca,"['ve', 'lha', 'ca']",nome feminino,"['vɛ', 'ʎˈa', 'kɐ']",2
velhacamente,"['ve', 'lha', 'ca', 'men', 'te']",advérbio,"['ve', 'ʎa', 'kã', 'mˈẽ', 'tʃɪ']",2
velhacaria,"['ve', 'lha', 'ca', 'ri', 'a']",nome feminino,"['ve', 'ʎa', 'ka', 'ɾˈi', 'ɐ']",2
velhaco,"['ve', 'lha', 'co']",adjetivo,"['ve', 'ʎˈa', 'kʊ']",2
velhaco,"['ve', 'lha', 'co']",nome masculino,"['ve', 'ʎˈa', 'kʊ']",2
velhada,"['ve', 'lha', 'da']",nome feminino,"['vɛ', 'ʎˈa', 'dɐ']",2
velharia,"['ve', 'lha', 'ri', 'a']",nome feminino,"['ve', 'ʎa', 'ɾˈi', 'ɐ']",2
velhice,"['ve', 'lhi', 'ce']",nome feminino,"['ve', 'ʎˈi', 'sɪ']",2
velhinha,"['ve', 'lhi', 'nha']",nome feminino,"['ve', 'ʎˈĩ', 'ɲɐ']",2
velhinho,"['ve', 'lhi', 'nho']",adjetivo,"['ve', 'ʎˈĩ', 'ɲʊ']",2
velhinho,"['ve', 'lhi', 'nho']",nome masculino,"['ve', 'ʎˈĩ', 'ɲʊ']",2
velho,"['ve', 'lho']",adjetivo,"['vˈɛ', 'ʎʊ']",2
velho,"['ve', 'lho']",nome masculino,"['vˈɛ', 'ʎʊ']",2
velhote,"['ve', 'lho', 'te']",nome masculino,"['ve', 'ʎˈɔ', 'tʃɪ']",2
velhote,"['ve', 'lho', 'te']",adjetivo,"['ve', 'ʎˈɔ', 'tʃɪ']",2
velinha,"['ve', 'li', 'nha']",nome feminino,"['ve', 'lˈĩ', 'ɲɐ']",2
velo,"['ve', 'lo']",nome masculino,"['vˈɛ', 'lʊ']",2
velocidade,"['ve', 'lo', 'ci', 'da', 'de']",nome feminino,"['ve', 'lo', 'si', 'dˈa', 'dʒɪ']",2
velocímetro,"['ve', 'lo', 'cí', 'me', 'tro']",nome masculino,"['ve', 'lo', 'sˈĩ', 'me', 'tɾʊ']",3
velocípede,"['ve', 'lo', 'cí', 'pe', 'de']",adjetivo,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",3
velocípede,"['ve', 'lo', 'cí', 'pe', 'de']",nome masculino,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",3
velocipedia,"['ve', 'lo', 'ci', 'pe', 'di', 'a']",nome feminino,"['ve', 'lo', 'si', 'pe', 'dʒˈi', 'ɐ']",2
velocipédico,"['ve', 'lo', 'ci', 'pé', 'di', 'co']",adjetivo,"['ve', 'lo', 'si', 'pˈɛ', 'dʒi', 'kʊ']",3
velocíssimo,"['ve', 'lo', 'cís', 'si', 'mo']",adjetivo,"['ve', 'lo', 'sˈi', 'sĩ', 'mʊ']",3
velocista,"['ve', 'lo', 'cis', 'ta']",nome masculino,"['ve', 'lo', 'sˈiʃ', 'tɐ']",2
velocista,"['ve', 'lo', 'cis', 'ta']",nome feminino,"['ve', 'lo', 'sˈiʃ', 'tɐ']",2
velódromo,"['ve', 'ló', 'dro', 'mo']",nome masculino,"['ve', 'lˈɔ', 'dɾõ', 'mʊ']",3
velório,"['ve', 'ló', 'ri', 'o']",nome masculino,"['ve', 'lˈɔ', 'ɾjʊ']",3
veloso,"['ve', 'lo', 'so']",adjetivo,"['ve', 'lˈo', 'zʊ']",2
veloz,"['ve', 'loz']",adjetivo,"['ve', 'lˈɔʃ']",1
velozmente,"['ve', 'loz', 'men', 'te']",advérbio,"['ve', 'loʒ', 'mˈẽ', 'tʃɪ']",2
veludo,"['ve', 'lu', 'do']",nome masculino,"['ve', 'lˈu', 'dʊ']",2
veludo,"['ve', 'lu', 'do']",adjetivo,"['ve', 'lˈu', 'dʊ']",2
venal,"['ve', 'nal']",adjetivo,"['vẽ', 'nˈaw']",1
venalidade,"['ve', 'na', 'li', 'da', 'de']",nome feminino,"['vẽ', 'na', 'li', 'dˈa', 'dʒɪ']",2
venalmente,"['ve', 'nal', 'men', 'te']",advérbio,"['vẽ', 'naw', 'mˈẽ', 'tʃɪ']",2
venatório,"['ve', 'na', 'tó', 'ri', 'o']",adjetivo,"['vẽ', 'na', 'tˈɔ', 'ɾjʊ']",3
vencedor,"['ven', 'ce', 'dor']",nome masculino,"['vẽ', 'se', 'dˈo']",1
vencedor,"['ven', 'ce', 'dor']",adjetivo,"['vẽ', 'se', 'dˈo']",1
vencedora,"['ven', 'ce', 'do', 'ra']",nome feminino,"['vẽ', 'se', 'dˈo', 'ɾɐ']",2
vencer,"['ven', 'cer']",verbo,"['vẽ', 'sˈe']",1
vencida,"['ven', 'ci', 'da']",nome feminino,"['vẽ', 'sˈi', 'dɐ']",2
vencido,"['ven', 'ci', 'do']",adjetivo,"['vẽ', 'sˈi', 'dʊ']",2
vencido,"['ven', 'ci', 'do']",nome masculino,"['vẽ', 'sˈi', 'dʊ']",2
vencimento,"['ven', 'ci', 'men', 'to']",nome masculino,"['vẽ', 'sĩ', 'mˈẽ', 'tʊ']",2
venda,"['ven', 'da']",nome feminino,"['vˈẽ', 'dɐ']",2
vendado,"['ven', 'da', 'do']",adjetivo,"['vẽ', 'dˈa', 'dʊ']",2
vendagem,"['ven', 'da', 'gem']",nome feminino,"['vẽ', 'dˈa', 'ʒẽj']",2
vendar,"['ven', 'dar']",verbo,"['vẽ', 'dˈa']",1
vendaval,"['ven', 'da', 'val']",nome masculino,"['vẽ', 'da', 'vˈaw']",1
vendável,"['ven', 'dá', 'vel']",adjetivo,"['vẽ', 'dˈa', 'vew']",2
vendedeira,"['ven', 'de', 'dei', 'ra']",nome feminino,"['vẽ', 'de', 'dˈej', 'ɾɐ']",2
vendedor,"['ven', 'de', 'dor']",adjetivo,"['vẽ', 'de', 'dˈo']",1
vendedor,"['ven', 'de', 'dor']",nome masculino,"['vẽ', 'de', 'dˈo']",1
vendedora,"['ven', 'de', 'do', 'ra']",nome feminino,"['vẽ', 'de', 'dˈo', 'ɾɐ']",2
vender,"['ven', 'der']",verbo,"['vẽ', 'dˈe']",1
vendeta,"['ven', 'de', 'ta']",nome feminino,"['vẽ', 'dˈe', 'tɐ']",2
vendida,"['ven', 'di', 'da']",nome feminino,"['vẽ', 'dʒˈi', 'dɐ']",2
vendido,"['ven', 'di', 'do']",adjetivo,"['vẽ', 'dʒˈi', 'dʊ']",2
vendido,"['ven', 'di', 'do']",nome masculino,"['vẽ', 'dʒˈi', 'dʊ']",2
vendilhão,"['ven', 'di', 'lhão']",nome masculino,"['vẽ', 'dʒi', 'ʎˈɐ̃w']",1
veneno,"['ve', 'ne', 'no']",nome masculino,"['vẽ', 'nˈɛ̃', 'nʊ']",2
venenosamente,"['ve', 'ne', 'no', 'sa', 'men', 'te']",advérbio,"['vẽ', 'nẽ', 'nɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
venenoso,"['ve', 'ne', 'no', 'so']",adjetivo,"['vẽ', 'nẽ', 'nˈo', 'zʊ']",2
venera,"['ve', 'ne', 'ra']",nome feminino,"['vẽ', 'nˈɛ', 'ɾɐ']",2
veneração,"['ve', 'ne', 'ra', 'ção']",nome feminino,"['vẽ', 'ne', 'ɾa', 'sˈɐ̃w']",1
veneradamente,"['ve', 'ne', 'ra', 'da', 'men', 'te']",advérbio,"['vẽ', 'ne', 'ɾa', 'dã', 'mˈẽ', 'tʃɪ']",2
venerado,"['ve', 'ne', 'ra', 'do']",adjetivo,"['vẽ', 'ne', 'ɾˈa', 'dʊ']",2
venerador,"['ve', 'ne', 'ra', 'dor']",adjetivo,"['vẽ', 'ne', 'ɾa', 'dˈo']",1
venerador,"['ve', 'ne', 'ra', 'dor']",nome masculino,"['vẽ', 'ne', 'ɾa', 'dˈo']",1
venerando,"['ve', 'ne', 'ran', 'do']",adjetivo,"['vẽ', 'ne', 'ɾˈɐ̃', 'dʊ']",2
venerar,"['ve', 'ne', 'rar']",verbo,"['vẽ', 'ne', 'ɾˈa']",1
venerável,"['ve', 'ne', 'rá', 'vel']",adjetivo,"['vẽ', 'ne', 'ɾˈa', 'vew']",2
venerável,"['ve', 'ne', 'rá', 'vel']",nome masculino,"['vẽ', 'ne', 'ɾˈa', 'vew ou vẽ', 'ne', 'ɾˈa', 'vew']",2
veneravelmente,"['ve', 'ne', 'ra', 'vel', 'men', 'te']",advérbio,"['vẽ', 'ne', 'ɾa', 'vew', 'mˈẽ', 'tʃɪ']",2
venéreo,"['ve', 'né', 're', 'o']",adjetivo,"['vẽ', 'nˈɛ', 'ɾjʊ']",3
venéreo,"['ve', 'né', 're', 'o']",nome masculino,"['vẽ', 'nˈɛ', 'ɾjʊ']",3
venereologia,"['ve', 'ne', 're', 'o', 'lo', 'gi', 'a']",nome feminino,"['vẽ', 'ne', 'ɾjo', 'lo', 'ʒˈi', 'ɐ']",2
veneta,"['ve', 'ne', 'ta']",nome feminino,"['vẽ', 'nˈe', 'tɐ']",2
véneto,"['vé', 'ne', 'to']",adjetivo,"['vˈɛ̃', 'ne', 'tʊ']",3
veneziana,"['ve', 'ne', 'zi', 'a', 'na']",nome feminino,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nɐ']",2
veneziano,"['ve', 'ne', 'zi', 'a', 'no']",nome masculino,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",2
veneziano,"['ve', 'ne', 'zi', 'a', 'no']",adjetivo,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",2
venezuelano,"['ve', 'ne', 'zu', 'e', 'la', 'no']",adjetivo,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",2
venezuelano,"['ve', 'ne', 'zu', 'e', 'la', 'no']",nome masculino,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",2
vénia,"['vé', 'ni', 'a']",nome feminino,"['vˈɛ̃', 'njɐ']",3
veniaga,"['ve', 'ni', 'a', 'ga']",nome feminino,"['vẽ', 'ni', 'ˈa', 'gɐ']",2
veniagar,"['ve', 'ni', 'a', 'gar']",verbo,"['vẽ', 'ni', 'a', 'gˈa']",1
venial,"['ve', 'ni', 'al']",adjetivo,"['vẽ', 'ni', 'ˈaw']",1
venialidade,"['ve', 'ni', 'a', 'li', 'da', 'de']",nome feminino,"['vẽ', 'ni', 'a', 'li', 'dˈa', 'dʒɪ']",2
venialmente,"['ve', 'ni', 'al', 'men', 'te']",advérbio,"['vẽ', 'ni', 'aw', 'mˈẽ', 'tʃɪ']",2
venoso,"['ve', 'no', 'so']",adjetivo,"['vẽ', 'nˈo', 'zʊ']",2
venta,"['ven', 'ta']",nome feminino,"['vˈẽ', 'tɐ']",2
ventania,"['ven', 'ta', 'ni', 'a']",nome feminino,"['vẽ', 'tã', 'nˈi', 'ɐ']",2
ventar,"['ven', 'tar']",verbo,"['vẽ', 'tˈa']",1
ventarola,"['ven', 'ta', 'ro', 'la']",nome feminino,"['vẽ', 'ta', 'ɾˈɔ', 'lɐ']",2
ventilação,"['ven', 'ti', 'la', 'ção']",nome feminino,"['vẽ', 'tʃi', 'la', 'sˈɐ̃w']",1
ventilado,"['ven', 'ti', 'la', 'do']",adjetivo,"['vẽ', 'tʃi', 'lˈa', 'dʊ']",2
ventilador,"['ven', 'ti', 'la', 'dor']",nome masculino,"['vẽ', 'tʃi', 'la', 'dˈo']",1
ventilador,"['ven', 'ti', 'la', 'dor']",adjetivo,"['vẽ', 'tʃi', 'la', 'dˈo']",1
ventilar,"['ven', 'ti', 'lar']",verbo,"['vẽ', 'tʃi', 'lˈa']",1
vento,"['ven', 'to']",nome masculino,"['vˈẽ', 'tʊ']",2
ventoinha,"['ven', 'to', 'i', 'nha']",nome feminino,"['vẽ', 'to', 'ˈĩ', 'ɲɐ']",2
ventoinhar,"['ven', 'to', 'i', 'nhar']",verbo,"['vẽ', 'to', 'ĩ', 'ɲˈa']",1
ventosa,"['ven', 'to', 'sa']",nome feminino,"['vẽ', 'tˈɔ', 'zɐ']",2
ventosidade,"['ven', 'to', 'si', 'da', 'de']",nome feminino,"['vẽ', 'to', 'zi', 'dˈa', 'dʒɪ']",2
ventoso,"['ven', 'to', 'so']",adjetivo,"['vẽ', 'tˈo', 'zʊ']",2
ventral,"['ven', 'tral']",adjetivo,"['vẽ', 'tɾˈaw']",1
ventre,"['ven', 'tre']",nome masculino,"['vˈẽ', 'tɾɪ']",2
ventricular,"['ven', 'tri', 'cu', 'lar']",adjetivo,"['vẽ', 'tɾi', 'ku', 'lˈa']",1
ventrículo,"['ven', 'trí', 'cu', 'lo']",nome masculino,"['vẽ', 'tɾˈi', 'ku', 'lʊ']",3
ventriloquismo,"['ven', 'tri', 'lo', 'quis', 'mo']",nome masculino,"['vẽ', 'tɾi', 'lo', 'kˈiʒ', 'mʊ']",2
ventríloquo,"['ven', 'trí', 'lo', 'quo']",nome masculino,"['vẽ', 'tɾˈi', 'lo', 'kʊ']",3
ventríloquo,"['ven', 'trí', 'lo', 'quo']",adjetivo,"['vẽ', 'tɾˈi', 'lo', 'kʊ']",3
ventura,"['ven', 'tu', 'ra']",nome feminino,"['vẽ', 'tˈu', 'ɾɐ']",2
ventureiro,"['ven', 'tu', 'rei', 'ro']",adjetivo,"['vẽ', 'tu', 'ɾˈej', 'ɾʊ']",2
venturo,"['ven', 'tu', 'ro']",adjetivo,"['vẽ', 'tˈu', 'ɾʊ']",2
venturosamente,"['ven', 'tu', 'ro', 'sa', 'men', 'te']",advérbio,"['vẽ', 'tu', 'ɾɔ', 'zã', 'mˈẽ', 'tʃɪ']",2
venturoso,"['ven', 'tu', 'ro', 'so']",adjetivo,"['vẽ', 'tu', 'ɾˈo', 'zʊ']",2
vénus,"['vé', 'nus']",nome feminino,"['vˈɛ̃', 'nʊʃ']",2
venusiano,"['ve', 'nu', 'si', 'a', 'no']",adjetivo,"['vẽ', 'nu', 'zi', 'ˈɐ̃', 'nʊ']",2
ver,['ver'],verbo,['vˈe'],1
veracidade,"['ve', 'ra', 'ci', 'da', 'de']",nome feminino,"['ve', 'ɾa', 'si', 'dˈa', 'dʒɪ']",2
veramente,"['ve', 'ra', 'men', 'te']",advérbio,"['vɛ', 'ɾã', 'mˈẽ', 'tʃɪ']",2
