palavra,categoria,divisao_silabica,tonica_silabica_num,divisao_fonetica,tonica_fonetica_num
varíola,nome feminino,"['va', 'rí', 'o', 'la']",-3,"['va', 'ɾˈi', 'o', 'lɐ']",-3
variz,nome feminino,"['va', 'riz']",-1,"['va', 'ɾˈiʃ']",-1
varjão,nome masculino,"['var', 'jão']",-1,"['vaɦ', 'ʒˈɐ̃w']",-1
varonia,nome feminino,"['va', 'ro', 'ni', 'a']",-2,"['va', 'ɾõ', 'nˈi', 'ɐ']",-2
varonil,adjetivo,"['va', 'ro', 'nil']",-1,"['va', 'ɾõ', 'nˈiw']",-1
varonilmente,advérbio,"['va', 'ro', 'nil', 'men', 'te']",-2,"['va', 'ɾõ', 'niw', 'mˈẽ', 'tʃɪ']",-2
varrasco,nome masculino,"['var', 'ras', 'co']",-2,"['va', 'ɦˈaʃ', 'kʊ']",-2
varredela,nome feminino,"['var', 're', 'de', 'la']",-2,"['va', 'ɦe', 'dˈɛ', 'lɐ']",-2
varredor,adjetivo,"['var', 're', 'dor']",-1,"['va', 'ɦe', 'dˈo']",-1
varredor,nome masculino,"['var', 're', 'dor']",-1,"['va', 'ɦe', 'dˈo']",-1
varredora,nome feminino,"['var', 're', 'do', 'ra']",-2,"['va', 'ɦe', 'dˈo', 'ɾɐ']",-2
varredoura,nome feminino,"['var', 're', 'dou', 'ra']",-2,"['va', 'ɦe', 'dˈo', 'ɾɐ']",-2
varredoura,adjetivo,"['var', 're', 'dou', 'ra']",-2,"['va', 'ɦe', 'dˈo', 'ɾɐ']",-2
varredura,nome feminino,"['var', 're', 'du', 'ra']",-2,"['va', 'ɦe', 'dˈu', 'ɾɐ']",-2
varrer,verbo,"['var', 'rer']",-1,"['va', 'ɦˈe']",-1
varrida,nome feminino,"['var', 'ri', 'da']",-2,"['va', 'ɦˈi', 'dɐ']",-2
varrido,nome masculino,"['var', 'ri', 'do']",-2,"['va', 'ɦˈi', 'dʊ']",-2
varrido,adjetivo,"['var', 'ri', 'do']",-2,"['va', 'ɦˈi', 'dʊ']",-2
varsoviana,nome feminino,"['var', 'so', 'vi', 'a', 'na']",-2,"['vah', 'so', 'vi', 'ˈɐ̃', 'nɐ']",-2
varsoviano,adjetivo,"['var', 'so', 'vi', 'a', 'no']",-2,"['vah', 'so', 'vi', 'ˈɐ̃', 'nʊ']",-2
várzea,nome feminino,"['vár', 'ze', 'a']",-3,"['vˈaɦ', 'zjɐ']",-2
varzim,nome masculino,"['var', 'zim']",-1,"['vaɦ', 'zˈĩ']",-1
varzim,adjetivo,"['var', 'zim']",-1,"['vaɦ', 'zˈĩ']",-1
vasa,nome feminino,"['va', 'sa']",-2,"['vˈa', 'zɐ']",-2
vasca,nome feminino,"['vas', 'ca']",-2,"['vˈaʃ', 'kɐ']",-2
vascão,adjetivo,"['vas', 'cão']",-1,"['vaʃ', 'kˈɐ̃w']",-1
vascão,nome masculino,"['vas', 'cão']",-1,"['vaʃ', 'kˈɐ̃w']",-1
vasco,nome masculino,"['vas', 'co']",-2,"['vˈaʃ', 'kʊ']",-2
vasco,adjetivo,"['vas', 'co']",-2,"['vˈaʃ', 'kʊ']",-2
vascular,adjetivo,"['vas', 'cu', 'lar']",-1,"['vaʃ', 'ku', 'lˈa']",-1
vascularização,nome feminino,"['vas', 'cu', 'la', 'ri', 'za', 'ção']",-1,"['vaʃ', 'ku', 'la', 'ɾi', 'za', 'sˈɐ̃w']",-1
vasculhar,verbo,"['vas', 'cu', 'lhar']",-1,"['vaʃ', 'ku', 'ʎˈa']",-1
vasectomia,nome feminino,"['va', 'sec', 'to', 'mi', 'a']",-2,"['va', 'ze', 'kə', 'tõ', 'mˈi', 'ɐ']",-2
vaselina,nome feminino,"['va', 'se', 'li', 'na']",-2,"['va', 'ze', 'lˈĩ', 'nɐ']",-2
vaselina,nome masculino,"['va', 'se', 'li', 'na']",-2,"['va', 'ze', 'lˈĩ', 'nɐ']",-2
vasilha,nome feminino,"['va', 'si', 'lha']",-2,"['va', 'zˈi', 'ʎɐ']",-2
vasilhame,nome masculino,"['va', 'si', 'lha', 'me']",-2,"['va', 'zi', 'ʎˈɐ̃', 'mɪ']",-2
vaso,nome masculino,"['va', 'so']",-2,"['vˈa', 'zʊ']",-2
vasodilatador,adjetivo,"['va', 'so', 'di', 'la', 'ta', 'dor']",-1,"['va', 'zo', 'dʒi', 'la', 'ta', 'dˈo']",-1
vasodilatador,nome masculino,"['va', 'so', 'di', 'la', 'ta', 'dor']",-1,"['va', 'zo', 'dʒi', 'la', 'ta', 'dˈo']",-1
vasopressina,nome feminino,"['va', 'so', 'pres', 'si', 'na']",-2,"['va', 'zɔ', 'pɾe', 'sˈĩ', 'nɐ']",-2
vassalagem,nome feminino,"['vas', 'sa', 'la', 'gem']",-2,"['va', 'sa', 'lˈa', 'ʒẽj']",-2
vassalo,nome masculino,"['vas', 'sa', 'lo']",-2,"['va', 'sˈa', 'lʊ']",-2
vassalo,adjetivo,"['vas', 'sa', 'lo']",-2,"['va', 'sˈa', 'lʊ']",-2
vassoura,nome feminino,"['vas', 'sou', 'ra']",-2,"['va', 'sˈo', 'ɾɐ']",-2
vassourada,nome feminino,"['vas', 'sou', 'ra', 'da']",-2,"['va', 'so', 'ɾˈa', 'dɐ']",-2
vassourar,verbo,"['vas', 'sou', 'rar']",-1,"['va', 'so', 'ɾˈa']",-1
vassourinha,nome feminino,"['vas', 'sou', 'ri', 'nha']",-2,"['va', 'so', 'ɾˈĩ', 'ɲɐ']",-2
vastamente,advérbio,"['vas', 'ta', 'men', 'te']",-2,"['vaʃ', 'tã', 'mˈẽ', 'tʃɪ']",-2
vastar,verbo,"['vas', 'tar']",-1,"['vaʃ', 'tˈa']",-1
vastidão,nome feminino,"['vas', 'ti', 'dão']",-1,"['vaʃ', 'tʃi', 'dˈɐ̃w']",-1
vastíssimo,adjetivo,"['vas', 'tís', 'si', 'mo']",-3,"['vaʃ', 'tʃˈi', 'sĩ', 'mʊ']",-3
vasto,adjetivo,"['vas', 'to']",-2,"['vˈaʃ', 'tʊ']",-2
vatapá,nome masculino,"['va', 'ta', 'pá']",-1,"['va', 'ta', 'pˈa']",-1
vate,nome masculino,"['va', 'te']",-2,"['vˈa', 'tʃɪ']",-2
vate,nome feminino,"['va', 'te']",-2,"['vˈa', 'tʃɪ']",-2
vaticanista,adjetivo,"['va', 'ti', 'ca', 'nis', 'ta']",-2,"['va', 'tʃi', 'kã', 'nˈiʃ', 'tɐ']",-2
vaticanista,nome masculino,"['va', 'ti', 'ca', 'nis', 'ta']",-2,"['va', 'tʃi', 'kã', 'nˈiʃ', 'tɐ']",-2
vaticano,adjetivo,"['va', 'ti', 'ca', 'no']",-2,"['va', 'tʃi', 'kˈɐ̃', 'nʊ']",-2
vaticinar,verbo,"['va', 'ti', 'ci', 'nar']",-1,"['va', 'tʃi', 'sĩ', 'nˈa']",-1
vaticínio,nome masculino,"['va', 'ti', 'cí', 'ni', 'o']",-3,"['va', 'tʃi', 'sˈĩ', 'njʊ']",-2
vátua,nome masculino,"['vá', 'tu', 'a']",-3,"['vˈa', 'tu', 'ɐ']",-3
vátua,adjetivo,"['vá', 'tu', 'a']",-3,"['vˈa', 'tu', 'ɐ']",-3
vau,nome masculino,['vau'],-1,['vˈaw'],-1
vaudeville,nome masculino,"['vau', 'de', 'vil', 'le']",-2,[''],0
vaza,nome feminino,"['va', 'za']",-2,"['vˈa', 'zɐ']",-2
vazado,nome masculino,"['va', 'za', 'do']",-2,"['va', 'zˈa', 'dʊ']",-2
vazado,adjetivo,"['va', 'za', 'do']",-2,"['va', 'zˈa', 'dʊ']",-2
vazadouro,nome masculino,"['va', 'za', 'dou', 'ro']",-2,"['va', 'za', 'dˈo', 'ɾʊ']",-2
vazamento,nome masculino,"['va', 'za', 'men', 'to']",-2,"['va', 'zã', 'mˈẽ', 'tʊ']",-2
vazante,adjetivo,"['va', 'zan', 'te']",-2,"['va', 'zˈɐ̃', 'tʃɪ']",-2
vazante,nome feminino,"['va', 'zan', 'te']",-2,"['va', 'zˈɐ̃', 'tʃɪ']",-2
vazão,nome feminino,"['va', 'zão']",-1,"['va', 'zˈɐ̃w']",-1
vazar,verbo,"['va', 'zar']",-1,"['va', 'zˈa']",-1
vazia,nome feminino,"['va', 'zi', 'a']",-2,"['va', 'zˈi', 'ɐ']",-2
vaziamente,advérbio,"['va', 'zi', 'a', 'men', 'te']",-2,"['va', 'zi', 'ã', 'mˈẽ', 'tʃɪ']",-2
vaziar,verbo,"['va', 'zi', 'ar']",-1,"['va', 'zi', 'ˈa']",-1
vazio,nome masculino,"['va', 'zi', 'o']",-2,"['va', 'zˈi', 'ʊ']",-2
vazio,adjetivo,"['va', 'zi', 'o']",-2,"['va', 'zˈi', 'ʊ']",-2
vazo,adjetivo,"['va', 'zo']",-2,"['vˈa', 'zʊ']",-2
vê,nome masculino,['vê'],-1,['vˈe'],-1
vê-lo-emos,nome masculino,"['vê', 'lo', 'e', 'mos']",-2,"['vˌe', 'lʊ', 'ˈẽ', 'mʊʃ']",-2
veado,nome masculino,"['ve', 'a', 'do']",-2,"['vi', 'ˈa', 'dʊ']",-2
veador,nome masculino,"['ve', 'a', 'dor']",-1,"['ve', 'a', 'dˈo']",-1
vectorial,adjetivo,"['vec', 'to', 'ri', 'al']",-1,"['ve', 'kə', 'to', 'ɾi', 'ˈaw']",-1
vectorizar,verbo,"['vec', 'to', 'ri', 'zar']",-1,"['ve', 'kə', 'to', 'ɾi', 'zˈa']",-1
veda,nome feminino,"['ve', 'da']",-2,"['vˈɛ', 'dɐ']",-2
vedação,nome feminino,"['ve', 'da', 'ção']",-1,"['ve', 'da', 'sˈɐ̃w']",-1
vedado,nome masculino,"['ve', 'da', 'do']",-2,"['ve', 'dˈa', 'dʊ']",-2
vedado,adjetivo,"['ve', 'da', 'do']",-2,"['ve', 'dˈa', 'dʊ']",-2
vedar,verbo,"['ve', 'dar']",-1,"['ve', 'dˈa']",-1
vedeta,nome feminino,"['ve', 'de', 'ta']",-2,"['ve', 'dˈe', 'tɐ']",-2
vedetismo,nome masculino,"['ve', 'de', 'tis', 'mo']",-2,"['ve', 'de', 'tʃˈiʒ', 'mʊ']",-2
védico,adjetivo,"['vé', 'di', 'co']",-3,"['vˈɛ', 'dʒi', 'kʊ']",-3
vedor,adjetivo,"['ve', 'dor']",-1,"['vɛ', 'dˈo']",-1
vedor,nome masculino,"['ve', 'dor']",-1,"['vɛ', 'dˈo']",-1
vedoria,nome feminino,"['ve', 'do', 'ri', 'a']",-2,"['vɛ', 'do', 'ɾˈi', 'ɐ']",-2
vedro,nome masculino,"['ve', 'dro']",-2,"['vˈɛ', 'dɾʊ']",-2
vedro,adjetivo,"['ve', 'dro']",-2,"['vˈɛ', 'dɾʊ']",-2
veemência,nome feminino,"['ve', 'e', 'mên', 'ci', 'a']",-3,"['ve', 'ẽ', 'mˈẽ', 'sjɐ']",-2
veemente,adjetivo,"['ve', 'e', 'men', 'te']",-2,"['ve', 'ẽ', 'mˈẽ', 'tʃɪ']",-2
veementemente,advérbio,"['ve', 'e', 'men', 'te', 'men', 'te']",-2,"['ve', 'ẽ', 'mẽ', 'tẽ', 'mˈẽ', 'tʃɪ']",-2
vegan,nome masculino,"['ve', 'gan']",-2,[''],0
vegan,adjetivo,"['ve', 'gan']",-2,[''],0
vegetação,nome feminino,"['ve', 'ge', 'ta', 'ção']",-1,"['ve', 'ʒe', 'ta', 'sˈɐ̃w']",-1
vegetal,nome masculino,"['ve', 'ge', 'tal']",-1,"['ve', 'ʒe', 'tˈaw']",-1
vegetal,adjetivo,"['ve', 'ge', 'tal']",-1,"['ve', 'ʒe', 'tˈaw']",-1
vegetalista,adjetivo,"['ve', 'ge', 'ta', 'lis', 'ta']",-2,"['ve', 'ʒe', 'ta', 'lˈiʃ', 'tɐ']",-2
vegetalista,nome masculino,"['ve', 'ge', 'ta', 'lis', 'ta']",-2,"['ve', 'ʒe', 'ta', 'lˈiʃ', 'tɐ']",-2
vegetar,verbo,"['ve', 'ge', 'tar']",-1,"['ve', 'ʒe', 'tˈa']",-1
vegetariana,nome feminino,"['ve', 'ge', 'ta', 'ri', 'a', 'na']",-2,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nɐ']",-2
vegetarianismo,nome masculino,"['ve', 'ge', 'ta', 'ri', 'a', 'nis', 'mo']",-2,"['ve', 'ʒe', 'ta', 'ɾi', 'ã', 'nˈiʒ', 'mʊ']",-2
vegetariano,adjetivo,"['ve', 'ge', 'ta', 'ri', 'a', 'no']",-2,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nʊ']",-2
vegetariano,nome masculino,"['ve', 'ge', 'ta', 'ri', 'a', 'no']",-2,"['ve', 'ʒe', 'ta', 'ɾi', 'ˈɐ̃', 'nʊ']",-2
vegetativamente,advérbio,"['ve', 'ge', 'ta', 'ti', 'va', 'men', 'te']",-2,"['ve', 'ʒe', 'ta', 'tʃi', 'vã', 'mˈẽ', 'tʃɪ']",-2
vegetativo,adjetivo,"['ve', 'ge', 'ta', 'ti', 'vo']",-2,"['ve', 'ʒe', 'ta', 'tʃˈi', 'vʊ']",-2
veia,nome feminino,"['vei', 'a']",-2,"['vˈej', 'ɐ']",-2
veiculação,nome feminino,"['vei', 'cu', 'la', 'ção']",-1,"['vej', 'ku', 'la', 'sˈɐ̃w']",-1
veiculador,adjetivo,"['vei', 'cu', 'la', 'dor']",-1,"['vej', 'ku', 'la', 'dˈo']",-1
veiculador,nome masculino,"['vei', 'cu', 'la', 'dor']",-1,"['vej', 'ku', 'la', 'dˈo']",-1
veicular,adjetivo,"['vei', 'cu', 'lar']",-1,"['vej', 'ku', 'lˈa']",-1
veicular,verbo,"['vei', 'cu', 'lar']",-1,"['vej', 'ku', 'lˈa']",-1
veículo,nome masculino,"['ve', 'í', 'cu', 'lo']",-3,"['ve', 'ˈi', 'ku', 'lʊ']",-3
veiga,nome feminino,"['vei', 'ga']",-2,"['vˈej', 'gɐ']",-2
veio,nome masculino,"['vei', 'o']",-2,"['vˈej', 'ʊ']",-2
veiro,nome masculino,"['vei', 'ro']",-2,"['vˈej', 'ɾʊ']",-2
vela,nome feminino,"['ve', 'la']",-2,"['vˈɛ', 'lɐ']",-2
velada,nome feminino,"['ve', 'la', 'da']",-2,"['ve', 'lˈa', 'dɐ']",-2
veladamente,advérbio,"['ve', 'la', 'da', 'men', 'te']",-2,"['ve', 'la', 'dã', 'mˈẽ', 'tʃɪ']",-2
velado,adjetivo,"['ve', 'la', 'do']",-2,"['ve', 'lˈa', 'dʊ']",-2
velador,adjetivo,"['ve', 'la', 'dor']",-1,"['ve', 'la', 'dˈo']",-1
veladora,nome feminino,"['ve', 'la', 'do', 'ra']",-2,"['ve', 'la', 'dˈo', 'ɾɐ']",-2
velame,nome masculino,"['ve', 'la', 'me']",-2,"['ve', 'lˈɐ̃', 'mɪ']",-2
velar,verbo,"['ve', 'lar']",-1,"['ve', 'lˈa']",-1
velar,nome feminino,"['ve', 'lar']",-1,"['ve', 'lˈa']",-1
velar,adjetivo,"['ve', 'lar']",-1,"['ve', 'lˈa']",-1
velatura,nome feminino,"['ve', 'la', 'tu', 'ra']",-2,"['ve', 'la', 'tˈu', 'ɾɐ']",-2
velcro,nome masculino,"['vel', 'cro']",-2,"['vˈɛw', 'kɾʊ']",-2
veleidade,nome feminino,"['ve', 'lei', 'da', 'de']",-2,"['ve', 'lej', 'dˈa', 'dʒɪ']",-2
veleiro,nome masculino,"['ve', 'lei', 'ro']",-2,"['ve', 'lˈej', 'ɾʊ']",-2
veleiro,adjetivo,"['ve', 'lei', 'ro']",-2,"['ve', 'lˈej', 'ɾʊ']",-2
velejador,adjetivo,"['ve', 'le', 'ja', 'dor']",-1,"['ve', 'le', 'ʒa', 'dˈo']",-1
velejador,nome masculino,"['ve', 'le', 'ja', 'dor']",-1,"['ve', 'le', 'ʒa', 'dˈo']",-1
velejar,verbo,"['ve', 'le', 'jar']",-1,"['ve', 'le', 'ʒˈa']",-1
veleta,nome feminino,"['ve', 'le', 'ta']",-2,"['ve', 'lˈe', 'tɐ']",-2
velha,nome feminino,"['ve', 'lha']",-2,"['vˈɛ', 'ʎɐ']",-2
velhaca,nome feminino,"['ve', 'lha', 'ca']",-2,"['vɛ', 'ʎˈa', 'kɐ']",-2
velhacamente,advérbio,"['ve', 'lha', 'ca', 'men', 'te']",-2,"['ve', 'ʎa', 'kã', 'mˈẽ', 'tʃɪ']",-2
velhacaria,nome feminino,"['ve', 'lha', 'ca', 'ri', 'a']",-2,"['ve', 'ʎa', 'ka', 'ɾˈi', 'ɐ']",-2
velhaco,adjetivo,"['ve', 'lha', 'co']",-2,"['ve', 'ʎˈa', 'kʊ']",-2
velhaco,nome masculino,"['ve', 'lha', 'co']",-2,"['ve', 'ʎˈa', 'kʊ']",-2
velhada,nome feminino,"['ve', 'lha', 'da']",-2,"['vɛ', 'ʎˈa', 'dɐ']",-2
velharia,nome feminino,"['ve', 'lha', 'ri', 'a']",-2,"['ve', 'ʎa', 'ɾˈi', 'ɐ']",-2
velhice,nome feminino,"['ve', 'lhi', 'ce']",-2,"['ve', 'ʎˈi', 'sɪ']",-2
velhinha,nome feminino,"['ve', 'lhi', 'nha']",-2,"['ve', 'ʎˈĩ', 'ɲɐ']",-2
velhinho,adjetivo,"['ve', 'lhi', 'nho']",-2,"['ve', 'ʎˈĩ', 'ɲʊ']",-2
velhinho,nome masculino,"['ve', 'lhi', 'nho']",-2,"['ve', 'ʎˈĩ', 'ɲʊ']",-2
velho,adjetivo,"['ve', 'lho']",-2,"['vˈɛ', 'ʎʊ']",-2
velho,nome masculino,"['ve', 'lho']",-2,"['vˈɛ', 'ʎʊ']",-2
velhote,nome masculino,"['ve', 'lho', 'te']",-2,"['ve', 'ʎˈɔ', 'tʃɪ']",-2
velhote,adjetivo,"['ve', 'lho', 'te']",-2,"['ve', 'ʎˈɔ', 'tʃɪ']",-2
velinha,nome feminino,"['ve', 'li', 'nha']",-2,"['ve', 'lˈĩ', 'ɲɐ']",-2
velo,nome masculino,"['ve', 'lo']",-2,"['vˈɛ', 'lʊ']",-2
velocidade,nome feminino,"['ve', 'lo', 'ci', 'da', 'de']",-2,"['ve', 'lo', 'si', 'dˈa', 'dʒɪ']",-2
velocímetro,nome masculino,"['ve', 'lo', 'cí', 'me', 'tro']",-3,"['ve', 'lo', 'sˈĩ', 'me', 'tɾʊ']",-3
velocípede,adjetivo,"['ve', 'lo', 'cí', 'pe', 'de']",-3,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",-3
velocípede,nome masculino,"['ve', 'lo', 'cí', 'pe', 'de']",-3,"['ve', 'lo', 'sˈi', 'pe', 'dʒɪ']",-3
velocipedia,nome feminino,"['ve', 'lo', 'ci', 'pe', 'di', 'a']",-2,"['ve', 'lo', 'si', 'pe', 'dʒˈi', 'ɐ']",-2
velocipédico,adjetivo,"['ve', 'lo', 'ci', 'pé', 'di', 'co']",-3,"['ve', 'lo', 'si', 'pˈɛ', 'dʒi', 'kʊ']",-3
velocíssimo,adjetivo,"['ve', 'lo', 'cís', 'si', 'mo']",-3,"['ve', 'lo', 'sˈi', 'sĩ', 'mʊ']",-3
velocista,nome masculino,"['ve', 'lo', 'cis', 'ta']",-2,"['ve', 'lo', 'sˈiʃ', 'tɐ']",-2
velocista,nome feminino,"['ve', 'lo', 'cis', 'ta']",-2,"['ve', 'lo', 'sˈiʃ', 'tɐ']",-2
velódromo,nome masculino,"['ve', 'ló', 'dro', 'mo']",-3,"['ve', 'lˈɔ', 'dɾõ', 'mʊ']",-3
velório,nome masculino,"['ve', 'ló', 'ri', 'o']",-3,"['ve', 'lˈɔ', 'ɾjʊ']",-2
veloso,adjetivo,"['ve', 'lo', 'so']",-2,"['ve', 'lˈo', 'zʊ']",-2
veloz,adjetivo,"['ve', 'loz']",-1,"['ve', 'lˈɔʃ']",-1
velozmente,advérbio,"['ve', 'loz', 'men', 'te']",-2,"['ve', 'loʒ', 'mˈẽ', 'tʃɪ']",-2
veludo,nome masculino,"['ve', 'lu', 'do']",-2,"['ve', 'lˈu', 'dʊ']",-2
veludo,adjetivo,"['ve', 'lu', 'do']",-2,"['ve', 'lˈu', 'dʊ']",-2
venal,adjetivo,"['ve', 'nal']",-1,"['vẽ', 'nˈaw']",-1
venalidade,nome feminino,"['ve', 'na', 'li', 'da', 'de']",-2,"['vẽ', 'na', 'li', 'dˈa', 'dʒɪ']",-2
venalmente,advérbio,"['ve', 'nal', 'men', 'te']",-2,"['vẽ', 'naw', 'mˈẽ', 'tʃɪ']",-2
venatório,adjetivo,"['ve', 'na', 'tó', 'ri', 'o']",-3,"['vẽ', 'na', 'tˈɔ', 'ɾjʊ']",-2
vencedor,nome masculino,"['ven', 'ce', 'dor']",-1,"['vẽ', 'se', 'dˈo']",-1
vencedor,adjetivo,"['ven', 'ce', 'dor']",-1,"['vẽ', 'se', 'dˈo']",-1
vencedora,nome feminino,"['ven', 'ce', 'do', 'ra']",-2,"['vẽ', 'se', 'dˈo', 'ɾɐ']",-2
vencer,verbo,"['ven', 'cer']",-1,"['vẽ', 'sˈe']",-1
vencida,nome feminino,"['ven', 'ci', 'da']",-2,"['vẽ', 'sˈi', 'dɐ']",-2
vencido,adjetivo,"['ven', 'ci', 'do']",-2,"['vẽ', 'sˈi', 'dʊ']",-2
vencido,nome masculino,"['ven', 'ci', 'do']",-2,"['vẽ', 'sˈi', 'dʊ']",-2
vencimento,nome masculino,"['ven', 'ci', 'men', 'to']",-2,"['vẽ', 'sĩ', 'mˈẽ', 'tʊ']",-2
venda,nome feminino,"['ven', 'da']",-2,"['vˈẽ', 'dɐ']",-2
vendado,adjetivo,"['ven', 'da', 'do']",-2,"['vẽ', 'dˈa', 'dʊ']",-2
vendagem,nome feminino,"['ven', 'da', 'gem']",-2,"['vẽ', 'dˈa', 'ʒẽj']",-2
vendar,verbo,"['ven', 'dar']",-1,"['vẽ', 'dˈa']",-1
vendaval,nome masculino,"['ven', 'da', 'val']",-1,"['vẽ', 'da', 'vˈaw']",-1
vendável,adjetivo,"['ven', 'dá', 'vel']",-2,"['vẽ', 'dˈa', 'vew']",-2
vendedeira,nome feminino,"['ven', 'de', 'dei', 'ra']",-2,"['vẽ', 'de', 'dˈej', 'ɾɐ']",-2
vendedor,adjetivo,"['ven', 'de', 'dor']",-1,"['vẽ', 'de', 'dˈo']",-1
vendedor,nome masculino,"['ven', 'de', 'dor']",-1,"['vẽ', 'de', 'dˈo']",-1
vendedora,nome feminino,"['ven', 'de', 'do', 'ra']",-2,"['vẽ', 'de', 'dˈo', 'ɾɐ']",-2
vender,verbo,"['ven', 'der']",-1,"['vẽ', 'dˈe']",-1
vendeta,nome feminino,"['ven', 'de', 'ta']",-2,"['vẽ', 'dˈe', 'tɐ']",-2
vendida,nome feminino,"['ven', 'di', 'da']",-2,"['vẽ', 'dʒˈi', 'dɐ']",-2
vendido,adjetivo,"['ven', 'di', 'do']",-2,"['vẽ', 'dʒˈi', 'dʊ']",-2
vendido,nome masculino,"['ven', 'di', 'do']",-2,"['vẽ', 'dʒˈi', 'dʊ']",-2
vendilhão,nome masculino,"['ven', 'di', 'lhão']",-1,"['vẽ', 'dʒi', 'ʎˈɐ̃w']",-1
veneno,nome masculino,"['ve', 'ne', 'no']",-2,"['vẽ', 'nˈɛ̃', 'nʊ']",-2
venenosamente,advérbio,"['ve', 'ne', 'no', 'sa', 'men', 'te']",-2,"['vẽ', 'nẽ', 'nɔ', 'zã', 'mˈẽ', 'tʃɪ']",-2
venenoso,adjetivo,"['ve', 'ne', 'no', 'so']",-2,"['vẽ', 'nẽ', 'nˈo', 'zʊ']",-2
venera,nome feminino,"['ve', 'ne', 'ra']",-2,"['vẽ', 'nˈɛ', 'ɾɐ']",-2
veneração,nome feminino,"['ve', 'ne', 'ra', 'ção']",-1,"['vẽ', 'ne', 'ɾa', 'sˈɐ̃w']",-1
veneradamente,advérbio,"['ve', 'ne', 'ra', 'da', 'men', 'te']",-2,"['vẽ', 'ne', 'ɾa', 'dã', 'mˈẽ', 'tʃɪ']",-2
venerado,adjetivo,"['ve', 'ne', 'ra', 'do']",-2,"['vẽ', 'ne', 'ɾˈa', 'dʊ']",-2
venerador,adjetivo,"['ve', 'ne', 'ra', 'dor']",-1,"['vẽ', 'ne', 'ɾa', 'dˈo']",-1
venerador,nome masculino,"['ve', 'ne', 'ra', 'dor']",-1,"['vẽ', 'ne', 'ɾa', 'dˈo']",-1
venerando,adjetivo,"['ve', 'ne', 'ran', 'do']",-2,"['vẽ', 'ne', 'ɾˈɐ̃', 'dʊ']",-2
venerar,verbo,"['ve', 'ne', 'rar']",-1,"['vẽ', 'ne', 'ɾˈa']",-1
venerável,adjetivo,"['ve', 'ne', 'rá', 'vel']",-2,"['vẽ', 'ne', 'ɾˈa', 'vew']",-2
venerável,nome masculino,"['ve', 'ne', 'rá', 'vel']",-2,"['vẽ', 'ne', 'ɾˈa', 'vew']",-2
veneravelmente,advérbio,"['ve', 'ne', 'ra', 'vel', 'men', 'te']",-2,"['vẽ', 'ne', 'ɾa', 'vew', 'mˈẽ', 'tʃɪ']",-2
venéreo,adjetivo,"['ve', 'né', 're', 'o']",-3,"['vẽ', 'nˈɛ', 'ɾjʊ']",-2
venéreo,nome masculino,"['ve', 'né', 're', 'o']",-3,"['vẽ', 'nˈɛ', 'ɾjʊ']",-2
venereologia,nome feminino,"['ve', 'ne', 're', 'o', 'lo', 'gi', 'a']",-2,"['vẽ', 'ne', 'ɾjo', 'lo', 'ʒˈi', 'ɐ']",-2
veneta,nome feminino,"['ve', 'ne', 'ta']",-2,"['vẽ', 'nˈe', 'tɐ']",-2
véneto,adjetivo,"['vé', 'ne', 'to']",-3,"['vˈɛ̃', 'ne', 'tʊ']",-3
veneziana,nome feminino,"['ve', 'ne', 'zi', 'a', 'na']",-2,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nɐ']",-2
veneziano,nome masculino,"['ve', 'ne', 'zi', 'a', 'no']",-2,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",-2
veneziano,adjetivo,"['ve', 'ne', 'zi', 'a', 'no']",-2,"['vẽ', 'ne', 'zi', 'ˈɐ̃', 'nʊ']",-2
venezuelano,adjetivo,"['ve', 'ne', 'zu', 'e', 'la', 'no']",-2,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",-2
venezuelano,nome masculino,"['ve', 'ne', 'zu', 'e', 'la', 'no']",-2,"['vẽ', 'ne', 'zu', 'e', 'lˈɐ̃', 'nʊ']",-2
vénia,nome feminino,"['vé', 'ni', 'a']",-3,"['vˈɛ̃', 'njɐ']",-2
veniaga,nome feminino,"['ve', 'ni', 'a', 'ga']",-2,"['vẽ', 'ni', 'ˈa', 'gɐ']",-2
veniagar,verbo,"['ve', 'ni', 'a', 'gar']",-1,"['vẽ', 'ni', 'a', 'gˈa']",-1
venial,adjetivo,"['ve', 'ni', 'al']",-1,"['vẽ', 'ni', 'ˈaw']",-1
venialidade,nome feminino,"['ve', 'ni', 'a', 'li', 'da', 'de']",-2,"['vẽ', 'ni', 'a', 'li', 'dˈa', 'dʒɪ']",-2
venialmente,advérbio,"['ve', 'ni', 'al', 'men', 'te']",-2,"['vẽ', 'ni', 'aw', 'mˈẽ', 'tʃɪ']",-2
venoso,adjetivo,"['ve', 'no', 'so']",-2,"['vẽ', 'nˈo', 'zʊ']",-2
venta,nome feminino,"['ven', 'ta']",-2,"['vˈẽ', 'tɐ']",-2
ventania,nome feminino,"['ven', 'ta', 'ni', 'a']",-2,"['vẽ', 'tã', 'nˈi', 'ɐ']",-2
