palavra,divisao,categoria,fonetica,tonic
questionador,"['ques', 'ti', 'o', 'na', 'dor']",nome masculino,"['keʃ', 'tʃjõ', 'na', 'dˈo']",1
questionadora,"['ques', 'ti', 'o', 'na', 'do', 'ra']",nome feminino,"['keʃ', 'tʃjõ', 'na', 'dˈo', 'ɾɐ']",2
questionamento,"['ques', 'ti', 'o', 'na', 'men', 'to']",nome masculino,"['keʃ', 'tʃjõ', 'nã', 'mˈẽ', 'tʊ']",2
questionar,"['ques', 'ti', 'o', 'nar']",verbo,"['keʃ', 'tʃjõ', 'nˈa']",1
questionário,"['ques', 'ti', 'o', 'ná', 'ri', 'o']",nome masculino,"['keʃ', 'tʃjõ', 'nˈa', 'ɾjʊ']",3
questionável,"['ques', 'ti', 'o', 'ná', 'vel']",adjetivo,"['keʃ', 'tʃjõ', 'nˈa', 'vew']",2
questionavelmente,"['ques', 'ti', 'o', 'na', 'vel', 'men', 'te']",advérbio,"['keʃ', 'tʃjõ', 'na', 'vew', 'mˈẽ', 'tʃɪ']",2
questiúncula,"['ques', 'ti', 'ún', 'cu', 'la']",nome feminino,"['keʃ', 'tʃi', 'ˈũ', 'ku', 'lɐ']",3
questor,"['ques', 'tor']",nome masculino,"['keʃ', 'tˈo']",1
quetzal,"['quet', 'zal']",nome masculino,"['ke', 'tə', 'zˈaw']",1
quezilento,"['que', 'zi', 'len', 'to']",adjetivo,"['ke', 'zi', 'lˈẽ', 'tʊ']",2
quezília,"['que', 'zí', 'li', 'a']",nome feminino,"['ke', 'zˈi', 'ljɐ']",3
qui,['qui'],nome masculino,['kˈi'],1
quiabo,"['qui', 'a', 'bo']",nome masculino,"['ki', 'ˈa', 'bʊ']",2
quianda,"['qui', 'an', 'da']",nome feminino,"['ki', 'ˈɐ̃', 'dɐ']",2
quibala,"['qui', 'ba', 'la']",nome feminino,"['ki', 'bˈa', 'lɐ ou ki', 'bˈa', 'lɐ']",2
quibala,"['qui', 'ba', 'la']",adjetivo,"['ki', 'bˈa', 'lɐ']",2
quiçá,"['qui', 'çá']",advérbio,"['ki', 'sˈa']",1
quiche,"['qui', 'che']",nome masculino,"['kˈi', 'ʃɪ']",2
quíchua,"['quí', 'chu', 'a']",nome masculino,"['kˈi', 'ʃu', 'ɐ']",3
quíchua,"['quí', 'chu', 'a']",adjetivo,"['kˈi', 'ʃu', 'ɐ']",3
quíchua,"['quí', 'chu', 'a']",nome feminino,"['kˈi', 'ʃu', 'ɐ']",3
quico,"['qui', 'co']",nome masculino,"['kˈi', 'kʊ']",2
quicongo,"['qui', 'con', 'go']",nome masculino,"['ki', 'kˈõ', 'gʊ ou ki', 'kˈõ', 'gʊ']",2
quicongo,"['qui', 'con', 'go']",adjetivo,"['ki', 'kˈõ', 'gʊ']",2
quietação,"['qui', 'e', 'ta', 'ção']",nome feminino,"['ki', 'e', 'ta', 'sˈɐ̃w']",1
quietamente,"['qui', 'e', 'ta', 'men', 'te']",advérbio,"['ki', 'ɛ', 'tã', 'mˈẽ', 'tʃɪ']",2
quietar,"['qui', 'e', 'tar']",verbo,"['ki', 'e', 'tˈa']",1
quietismo,"['qui', 'e', 'tis', 'mo']",nome masculino,"['ki', 'e', 'tʃˈiʒ', 'mʊ']",2
quieto,"['qui', 'e', 'to']",adjetivo,"['ki', 'ˈɛ', 'tʊ']",2
quieto,"['qui', 'e', 'to']",nome masculino,"['ki', 'ˈɛ', 'tʊ']",2
quietude,"['qui', 'e', 'tu', 'de']",nome feminino,"['ki', 'e', 'tˈu', 'dʒɪ']",2
quilapanga,"['qui', 'la', 'pan', 'ga']",nome feminino,"['ki', 'la', 'pˈɐ̃', 'gɐ']",2
quilatar,"['qui', 'la', 'tar']",verbo,"['ki', 'la', 'tˈa']",1
quilate,"['qui', 'la', 'te']",nome masculino,"['ki', 'lˈa', 'tʃɪ']",2
quilha,"['qui', 'lha']",nome feminino,"['kˈi', 'ʎɐ']",2
quilhar,"['qui', 'lhar']",verbo,"['ki', 'ʎˈa']",1
quilo,"['qui', 'lo']",nome masculino,"['kˈi', 'lʊ']",2
quilocaloria,"['qui', 'lo', 'ca', 'lo', 'ri', 'a']",nome feminino,"['ki', 'lo', 'ka', 'lo', 'ɾˈi', 'ɐ']",2
quilograma,"['qui', 'lo', 'gra', 'ma']",nome masculino,"['ki', 'lo', 'gɾˈɐ̃', 'mɐ']",2
quilolitro,"['qui', 'lo', 'li', 'tro']",nome masculino,"['ki', 'lɔ', 'lˈi', 'tɾʊ']",2
quilombo,"['qui', 'lom', 'bo']",nome masculino,"['ki', 'lˈõ', 'bʊ']",2
quilometragem,"['qui', 'lo', 'me', 'tra', 'gem']",nome feminino,"['ki', 'lõ', 'me', 'tɾˈa', 'ʒẽj']",2
quilometrar,"['qui', 'lo', 'me', 'trar']",verbo,"['ki', 'lõ', 'me', 'tɾˈa']",1
quilometricamente,"['qui', 'lo', 'me', 'tri', 'ca', 'men', 'te']",advérbio,"['ki', 'lõ', 'mɛ', 'tɾi', 'kã', 'mˈẽ', 'tʃɪ']",2
quilométrico,"['qui', 'lo', 'mé', 'tri', 'co']",adjetivo,"['ki', 'lõ', 'mˈɛ', 'tɾi', 'kʊ']",3
quilómetro,"['qui', 'ló', 'me', 'tro']",nome masculino,"['ki', 'lˈɔ̃', 'me', 'tɾʊ']",3
quilotonelada,"['qui', 'lo', 'to', 'ne', 'la', 'da']",nome feminino,"['ki', 'lɔ', 'tõ', 'ne', 'lˈa', 'dɐ']",2
quilovátio,"['qui', 'lo', 'vá', 'ti', 'o']",nome masculino,"['ki', 'lɔ', 'vˈa', 'tʃjʊ']",3
quilowatt,"['qui', 'lo', 'watt']",nome masculino,"['ki', 'lˈo', 'wat']",2
quimbo,"['quim', 'bo']",nome masculino,"['kˈĩ', 'bʊ']",2
quimbundo,"['quim', 'bun', 'do']",nome masculino,"['kĩ', 'bˈũ', 'dʊ']",2
quimera,"['qui', 'me', 'ra']",nome feminino,"['kĩ', 'mˈɛ', 'ɾɐ']",2
quimericamente,"['qui', 'me', 'ri', 'ca', 'men', 'te']",advérbio,"['kĩ', 'mɛ', 'ɾi', 'kã', 'mˈẽ', 'tʃɪ']",2
quimérico,"['qui', 'mé', 'ri', 'co']",adjetivo,"['kĩ', 'mˈɛ', 'ɾi', 'kʊ']",3
química,"['quí', 'mi', 'ca']",nome feminino,"['kˈĩ', 'mi', 'kɐ']",3
quimicamente,"['qui', 'mi', 'ca', 'men', 'te']",advérbio,"['kĩ', 'mi', 'kã', 'mˈẽ', 'tʃɪ']",2
químico,"['quí', 'mi', 'co']",nome masculino,"['kˈĩ', 'mi', 'kʊ']",3
químico,"['quí', 'mi', 'co']",adjetivo,"['kˈĩ', 'mi', 'kʊ']",3
quimioprofilaxia,"['qui', 'mi', 'o', 'pro', 'fi', 'la', 'xi', 'a']",nome feminino,"['kĩ', 'mjo', 'pɾɔ', 'fi', 'lak', 'sˈi', 'ɐ']",2
quimioterapia,"['qui', 'mi', 'o', 'te', 'ra', 'pi', 'a']",nome feminino,"['kĩ', 'mjo', 'te', 'ɾa', 'pˈi', 'ɐ']",2
quimioterápico,"['qui', 'mi', 'o', 'te', 'rá', 'pi', 'co']",adjetivo,"['kĩ', 'mjo', 'te', 'ɾˈa', 'pi', 'kʊ']",3
quimono,"['qui', 'mo', 'no']",nome masculino,"['kĩ', 'mˈõ', 'nʊ']",2
quina,"['qui', 'na']",nome feminino,"['kˈĩ', 'nɐ']",2
quinado,"['qui', 'na', 'do']",adjetivo,"['kĩ', 'nˈa', 'dʊ']",2
quinar,"['qui', 'nar']",verbo,"['kĩ', 'nˈa']",1
quinchoso,"['quin', 'cho', 'so']",nome masculino,"['kĩ', 'ʃˈo', 'zʊ']",2
quindim,"['quin', 'dim']",nome masculino,"['kĩ', 'dʒˈĩ']",1
quinguila,"['quin', 'gui', 'la']",nome feminino,"['kĩ', 'gˈi', 'lɐ']",2
quinhão,"['qui', 'nhão']",nome masculino,"['kĩ', 'ɲˈɐ̃w']",1
quinhenta,"['qui', 'nhen', 'ta']",nome feminino,"['kĩ', 'ɲˈẽ', 'tɐ']",2
quinhentismo,"['qui', 'nhen', 'tis', 'mo']",nome masculino,"['kĩ', 'ɲẽ', 'tʃˈiʒ', 'mʊ']",2
quinhentista,"['qui', 'nhen', 'tis', 'ta']",adjetivo,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",2
quinhentista,"['qui', 'nhen', 'tis', 'ta']",nome masculino,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",2
quinhentista,"['qui', 'nhen', 'tis', 'ta']",nome feminino,"['kĩ', 'ɲẽ', 'tʃˈiʃ', 'tɐ']",2
quinhentos,"['qui', 'nhen', 'tos']",nome masculino,"['kĩ', 'ɲˈẽ', 'tʊʃ']",2
quinhentos,"['qui', 'nhen', 'tos']",número,"['kĩ', 'ɲˈẽ', 'tʊʃ']",2
quinino,"['qui', 'ni', 'no']",nome masculino,"['kĩ', 'nˈĩ', 'nʊ']",2
quino,"['qui', 'no']",nome masculino,"['kˈĩ', 'nʊ']",2
quinquagenária,"['quin', 'qua', 'ge', 'ná', 'ri', 'a']",nome feminino,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjɐ']",3
quinquagenário,"['quin', 'qua', 'ge', 'ná', 'ri', 'o']",adjetivo,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjʊ']",3
quinquagenário,"['quin', 'qua', 'ge', 'ná', 'ri', 'o']",nome masculino,"['kĩ', 'kwa', 'ʒẽ', 'nˈa', 'ɾjʊ']",3
quinquagésima,"['quin', 'qua', 'gé', 'si', 'ma']",nome feminino,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mɐ']",3
quinquagésimo,"['quin', 'qua', 'gé', 'si', 'mo']",nome masculino,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mʊ']",3
quinquagésimo,"['quin', 'qua', 'gé', 'si', 'mo']",número,"['kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mʊ ou kĩ', 'kwa', 'ʒˈɛ', 'zĩ', 'mʊ']",3
quinquenal,"['quin', 'que', 'nal']",adjetivo,"['kĩ', 'kẽ', 'nˈaw']",1
quinquenal,"['quin', 'que', 'nal']",nome masculino,"['kĩ', 'kẽ', 'nˈaw']",1
quinquenalmente,"['quin', 'que', 'nal', 'men', 'te']",advérbio,"['kĩ', 'kẽ', 'naw', 'mˈẽ', 'tʃɪ']",2
quinquénio,"['quin', 'qué', 'ni', 'o']",nome masculino,"['kĩ', 'kˈɛ̃', 'njʊ']",3
quinquilharia,"['quin', 'qui', 'lha', 'ri', 'a']",nome feminino,"['kĩ', 'ki', 'ʎa', 'ɾˈi', 'ɐ']",2
quinta,"['quin', 'ta']",nome feminino,"['kˈĩ', 'tɐ']",2
quintã,"['quin', 'tã']",nome feminino,"['kĩ', 'tˈɐ̃']",1
quintã,"['quin', 'tã']",adjetivo,"['kĩ', 'tˈɐ̃']",1
quinta-coluna,"['quin', 'ta', 'co', 'lu', 'na']",nome feminino,"['kˌĩ', 'tɐ', 'ko', 'lˈũ', 'nɐ']",2
quinta-essência,"['quin', 'ta', 'es', 'sên', 'ci', 'a']",nome feminino,"['kˌĩ', 'tɐ', 'e', 'sˈẽ', 'sjɐ']",3
quinta-feira,"['quin', 'ta', 'fei', 'ra']",nome feminino,"['kˌĩ', 'tɐ', 'fˈej', 'ɾɐ']",2
quintal,"['quin', 'tal']",nome masculino,"['kĩ', 'tˈaw']",1
quintalão,"['quin', 'ta', 'lão']",nome masculino,"['kĩ', 'ta', 'lˈɐ̃w']",1
quintanista,"['quin', 'ta', 'nis', 'ta']",nome masculino,"['kĩ', 'tã', 'nˈiʃ', 'tɐ ou kĩ', 'tã', 'nˈiʃ', 'tɐ']",2
quintanista,"['quin', 'ta', 'nis', 'ta']",adjetivo,"['kĩ', 'tã', 'nˈiʃ', 'tɐ']",2
quintano,"['quin', 'ta', 'no']",adjetivo,"['kĩ', 'tˈɐ̃', 'nʊ']",2
quintão,"['quin', 'tão']",adjetivo,"['kĩ', 'tˈɐ̃w']",1
quintão,"['quin', 'tão']",nome masculino,"['kĩ', 'tˈɐ̃w']",1
quintar,"['quin', 'tar']",verbo,"['kĩ', 'tˈa']",1
quintarola,"['quin', 'ta', 'ro', 'la']",nome feminino,"['kĩ', 'ta', 'ɾˈɔ', 'lɐ']",2
quinteiro,"['quin', 'tei', 'ro']",nome masculino,"['kĩ', 'tˈej', 'ɾʊ']",2
quinteto,"['quin', 'te', 'to']",nome masculino,"['kĩ', 'tˈe', 'tʊ']",2
quintiliano,"['quin', 'ti', 'li', 'a', 'no']",adjetivo,"['kĩ', 'tʃi', 'li', 'ˈɐ̃', 'nʊ']",2
quinto,"['quin', 'to']",número,"['kˈĩ', 'tʊ']",2
quinto,"['quin', 'to']",número,"['kˈĩ', 'tʊ']",2
quinto,"['quin', 'to']",nome masculino,"['kˈĩ', 'tʊ']",2
quintuplicação,"['quin', 'tu', 'pli', 'ca', 'ção']",nome feminino,"['kĩ', 'tu', 'pli', 'ka', 'sˈɐ̃w']",1
quintuplicar,"['quin', 'tu', 'pli', 'car']",verbo,"['kĩ', 'tu', 'pli', 'kˈa']",1
quíntuplo,"['quín', 'tu', 'plo']",nome masculino,"['kˈĩ', 'tu', 'plʊ']",3
quíntuplo,"['quín', 'tu', 'plo']",adjetivo,"['kˈĩ', 'tu', 'plʊ']",3
quíntuplo,"['quín', 'tu', 'plo']",número,"['kˈĩ', 'tu', 'plʊ']",3
quinze,"['quin', 'ze']",nome masculino,"['kˈĩ', 'zɪ']",2
quinze,"['quin', 'ze']",número,"['kˈĩ', 'zɪ']",2
quinzena,"['quin', 'ze', 'na']",nome feminino,"['kĩ', 'zˈẽ', 'nɐ']",2
quinzenal,"['quin', 'ze', 'nal']",adjetivo,"['kĩ', 'zẽ', 'nˈaw']",1
quinzenalmente,"['quin', 'ze', 'nal', 'men', 'te']",advérbio,"['kĩ', 'zẽ', 'naw', 'mˈẽ', 'tʃɪ']",2
quinzenário,"['quin', 'ze', 'ná', 'ri', 'o']",nome masculino,"['kĩ', 'zẽ', 'nˈa', 'ɾjʊ']",3
quioco,"['qui', 'o', 'co']",adjetivo,"['kjˈo', 'kʊ']",2
quioco,"['qui', 'o', 'co']",nome masculino,"['kjˈo', 'kʊ']",2
quiosque,"['qui', 'os', 'que']",nome masculino,"['kjˈɔʃ', 'kɪ']",2
quiproquó,"['qui', 'pro', 'quó']",nome masculino,"['kwi', 'pɾɔ', 'kwˈɔ']",1
quiral,"['qui', 'ral']",adjetivo,"['ki', 'ɾˈaw']",1
quiralidade,"['qui', 'ra', 'li', 'da', 'de']",nome feminino,"['ki', 'ɾa', 'li', 'dˈa', 'dʒɪ']",2
quirguiz,"['quir', 'guiz']",nome masculino,"['kiɦ', 'gwˈiʃ']",1
quirguiz,"['quir', 'guiz']",adjetivo,"['kiɦ', 'gwˈiʃ']",1
quirguiz,"['quir', 'guiz']",nome feminino,"['kiɦ', 'gwˈiʃ']",1
quiroga,"['qui', 'ro', 'ga']",nome feminino,"['ki', 'ɾˈɔ', 'gɐ']",2
quiromante,"['qui', 'ro', 'man', 'te']",nome masculino,"['ki', 'ɾõ', 'mˈɐ̃', 'tʃɪ']",2
quiromante,"['qui', 'ro', 'man', 'te']",nome feminino,"['ki', 'ɾõ', 'mˈɐ̃', 'tʃɪ']",2
quissange,"['quis', 'san', 'ge']",nome masculino,"['ki', 'sˈɐ̃', 'ʒɪ']",2
quisto,"['quis', 'to']",nome masculino,"['kˈiʃ', 'tʊ']",2
quisto,"['quis', 'to']",adjetivo,"['kˈiʃ', 'tʊ']",2
quita,"['qui', 'ta']",nome feminino,"['kˈi', 'tɐ']",2
quitação,"['qui', 'ta', 'ção']",nome feminino,"['ki', 'ta', 'sˈɐ̃w']",1
quitanda,"['qui', 'tan', 'da']",nome feminino,"['ki', 'tˈɐ̃', 'dɐ']",2
quitandar,"['qui', 'tan', 'dar']",verbo,"['ki', 'tɐ̃', 'dˈa']",1
quitar,"['qui', 'tar']",verbo,"['ki', 'tˈa']",1
quite,"['qui', 'te']",nome masculino,"['kˈi', 'tʃɪ']",2
quite,"['qui', 'te']",adjetivo,"['kˈi', 'tʃɪ']",2
quitemente,"['qui', 'te', 'men', 'te']",advérbio,"['ki', 'tẽ', 'mˈẽ', 'tʃɪ']",2
quitó,"['qui', 'tó']",nome masculino,"['ki', 'tˈɔ']",1
quito,"['qui', 'to']",nome masculino,"['kˈi', 'tʊ']",2
quivi,"['qui', 'vi']",nome masculino,"['ki', 'vˈi']",1
quixibá,"['qui', 'xi', 'bá']",nome masculino,"['ki', 'ʃi', 'bˈa']",1
quixotescamente,"['qui', 'xo', 'tes', 'ca', 'men', 'te']",advérbio,"['ki', 'ʃo', 'teʃ', 'kã', 'mˈẽ', 'tʃɪ']",2
quixotesco,"['qui', 'xo', 'tes', 'co']",adjetivo,"['ki', 'ʃo', 'tˈeʃ', 'kʊ']",2
quixotismo,"['qui', 'xo', 'tis', 'mo']",nome masculino,"['ki', 'ʃo', 'tʃˈiʒ', 'mʊ']",2
quizomba,"['qui', 'zom', 'ba']",nome feminino,"['ki', 'zˈõ', 'bɐ']",2
quizumba,"['qui', 'zum', 'ba']",nome feminino,"['ki', 'zˈũ', 'bɐ']",2
quociente,"['quo', 'ci', 'en', 'te']",nome masculino,"['kwo', 'si', 'ˈẽ', 'tʃɪ']",2
quórum,"['quó', 'rum']",nome masculino,"['kwˈɔ', 'ɾũ']",2
quota,"['quo', 'ta']",nome feminino,"['kˈo', 'tɐ']",2
quota-parte,"['quo', 'ta', 'par', 'te']",nome feminino,"['kˌo', 'tɐ', 'pˈah', 'tʃɪ']",2
quotidianamente,"['quo', 'ti', 'di', 'a', 'na', 'men', 'te']",advérbio,"['kwo', 'tʃi', 'dʒi', 'ã', 'nã', 'mˈẽ', 'tʃɪ']",2
quotidiano,"['quo', 'ti', 'di', 'a', 'no']",adjetivo,"['kwo', 'tʃi', 'dʒi', 'ˈɐ̃', 'nʊ']",2
quotidiano,"['quo', 'ti', 'di', 'a', 'no']",nome masculino,"['kwo', 'tʃi', 'dʒi', 'ˈɐ̃', 'nʊ']",2
quotização,"['quo', 'ti', 'za', 'ção']",nome feminino,"['ko', 'tʃi', 'za', 'sˈɐ̃w']",1
quotizar,"['quo', 'ti', 'zar']",verbo,"['ko', 'tʃi', 'zˈa']",1
